Id,Date,Title,Short Description
548386,2022-09-13,Wells Fargo CFO says there will be stress as economy slows,"Wells Fargo & Co is seeing loan growth moderating after strong growth so far this year and witnessing downward pressure on mortgage revenue as consumers feel the effect of higher interest rates, its chief financial officer said on Tuesday."
548073,2022-09-12,Wells Fargo agrees to resolve federal agency's review of 401(k) plan,Wells Fargo & Co said on Monday it had reached an agreement with the U.S. Department of Labor regarding a review by the federal agency of certain 401(k) plan-related transactions. (Reporting by Niket Nishant in Bengaluru; Editing by Anil D'Silva)
534009,2022-07-15,"CORRECTED-UPDATE 2-Wells Fargo profit slumps on higher loan loss reserves, mortgage weakness","Wells Fargo & Co reported a 48% drop in quarterly profit on Friday as the bank set aside more funds to cover potential loan losses, while its mortgage lending business came under pressure from higher interest rates."
534010,2022-07-15,Wells Fargo profit falls on rising loan loss reserves,Wells Fargo & Co reported a fall in second-quarter profit on Friday as the bank set aside more money to cover loans that could sour if the U.S. pandemic recovery gives way to a recession.
524996,2022-06-09,Federal prosecutors open criminal inquiry of Wells Fargo&rsquo;s hiring practices - NYT,"Federal prosecutors in New York have opened a criminal investigation into whether Wells Fargo & Co violated federal laws by conducting fake job interviews, the New York Times reported https://www.nytimes.com/2022/06/09/business/wells-fargo-fake-interviews-investigation.html..."
522733,2022-05-31,U.S. Senate banking panel urges Wells Fargo to fix banks' weaknesses - NYT,"The head of the U.S. Senate Banking Committee on Tuesday called on Wells Fargo & Co Chief Executive Charles Scharf to address ""weaknesses"" at the bank, including ""governance, risk management, and hiring practices,"" the New York Times reported."
508047,2022-04-14,Wells Fargo quarterly profit drops nearly 21%,"Wells Fargo & Co reported a nearly 21% drop in first-quarter profit on Thursday, as rising inflation and interest rates, as well as worries over the economic impact of the Ukraine war dented its core businesses."
498347,2022-03-14,Wells Fargo CEO Scharf's 2021 compensation up by $1 mln at $21.4 mln,"Wells Fargo & Co Chief Executive Officer Charles Scharf's total compensation was $21.4 million for 2021, up from $20.4 million in 2020, the Wall Street bank disclosed in a regulatory filing on Monday. (Reporting by Niket Nishant in Bengaluru; Editing by Shailesh Kuber)"
494383,2022-03-02,"Wells Fargo's head of communications, branding leaving bank","Wells Fargo & Co's head of communications and brand management, Barri Rafferty, is leaving the bank in May, a spokesperson confirmed on Wednesday."
305888,2021-06-28,"Wells Fargo announces $18 bln buyback plan, doubles dividend",Wells Fargo & Co said on Monday it planned to repurchase $18 billion worth of shares for the period between the third quarter of 2021 and the second quarter of 2022.
318737,2021-05-25,Morgan Stanley boss acknowledges slow progress on diversity,"Morgan Stanley's (MS.N) efforts to improve the diversity of its workforce and senior management have not proceeded as quickly as Chief Executive James Gorman would have liked, he said in prepared testimony posted on Tuesday."
306428,2021-05-25,"Wall Street bank CEOs to tout COVID relief push, diversity efforts before Congress","Wall Street bank chiefs will tout the role their institutions have played in getting the pandemic-hit U.S. economy back on track when they appear before Congress this week, but are likely to face tough questions on hot-button social and economic issues."
306434,2021-05-25,"After M&A boom via Zoom, dealmakers hit the road as COVID-19 subsides",Investment bankers' business of putting together mergers and acquisitions (M&A) has never been stronger. Neither has their fear of missing out on meeting clients.
306439,2021-05-24,MOVES Wells Fargo names Ulrike Guigui as head of payments strategy,"Wells Fargo & Co (WFC.N) said on Monday consumer finance veteran Ulrike Guigui will become the head of payments strategy at the bank, starting June 1."
306451,2021-05-19,Wells Fargo to onboard active cryptocurrency strategy for rich clients,"Wells Fargo & Co said on Wednesday its investment institute is planning to evaluate and onboard an actively managed cryptocurrency strategy for its wealthy clients, the latest move by a major U.S. bank toward accepting digital currencies."
321824,2021-05-18,S&P 500 flat as telecom weakness offsets strong retail earnings,The S&P 500 wavered between slight gains and losses on Tuesday as a sharp decline in telecom stocks and weak housing starts data overshadowed better-than-expected earnings from Walmart and Home Depot.
303103,2021-05-17,"Buffett&rsquo;s Berkshire buys Aon, slashes Chevron and Wells Fargo",Berkshire Hathaway Inc (BRKa.N) said on Monday it has taken a $943 million stake in insurance brokerage Aon Plc (AON.N) and sold large portions of its investments in Chevron Corp (CVX.N) and Wells Fargo & Co (WFC.N).
319159,2021-05-17,"Berkshire sheds nearly all of Wells Fargo, a holding since 1989","Berkshire Hathaway Inc (BRKa.N) has sold nearly all of its holdings in Wells Fargo & Co (WFC.N), as Warren Buffett abandoned a more than 31-year-old investment that had been among his most successful before the bank was felled by scandals for mistreating customers."
329817,2021-05-17,Wells Fargo launches 10-year plan to boost banking inclusion for underserved communities,"Wells Fargo (WFC.N) has launched a 10-year commitment to help unbanked individuals in the United States gain access to affordable, mainstream bank accounts, the company said on Monday."
306467,2021-05-13,"JPMorgan, others discuss issuing credit cards to people with no credit scores - WSJ","JPMorgan Chase & Co (JPM.N), Wells Fargo (WFC.N), U.S. Bancorp (USB.N) and other banks plan to share data on customers' deposit accounts to extend credit to people who have traditionally been barred from getting them, the Wall Street Journal reported."
316074,2021-05-12,EXCLUSIVE Fed privately presses big banks on risks from climate change,"The U.S. Federal Reserve has asked lenders to start providing information on the measures they are taking to mitigate climate change-related risks to their balance sheets, according to four people with knowledge of the matter."
305461,2021-05-11,Factbox: Global big banks plot back-to-office plans as vaccines roll out,"The biggest banks in the world plan to re-open their offices, emboldened by aggressive vaccination drives and falling COVID-19 cases in major financial hubs, after sending most employees home early last year to help stem the spread of the coronavirus."
319239,2021-05-06,Wells Fargo says U.S. consumer watchdog has opened new probe on mishandling of accounts,"Wells Fargo and Co. is facing a new probe from the U.S. consumer watchdog over how it disclosed and assessed monthly fees on certain consumer bank accounts in 2016, the bank disclosed in a regulatory filing on Thursday."
323630,2021-05-05,KPMG UK staff to work in offices up to four days a fortnight from June,"Accounting firm KPMG told its 16,000 UK staff on Wednesday that they will work in the office for up to four days in a fortnight starting next month under a hybrid working model drawn up after the recent decline in COVID-19 cases in the country."
319264,2021-05-04,"Goldman Sachs employees in U.S., UK to return to office by summer","Goldman Sachs Group Inc (GS.N) asked U.S.-based employees to return to working in the office by mid-June and in the United Kingdom to return by mid-July, according to a memo seen by Reuters."
319273,2021-05-04,Nasdaq plunges more than 2% as investors dump growth stocks,"The Nasdaq fell more than 2% on Tuesday as steep declines in megacap growth stocks pushed Wall Street below record trading levels, with investors seeking shelter in more defensive parts of the market."
309219,2021-05-03,U.S. Supreme Court refuses to revive Wells Fargo accounts scandal suit,The U.S. Supreme Court on Monday rebuffed a bid by current and former employees of Wells Fargo & Co (WFC.N) to revive a lawsuit over losses to their retirement plan following a scandal over fake accounts that rattled the bank in 2016 and led to billions of dollars in fines and penalties.
337635,2021-04-27,Wells Fargo scores the latest narrow win for CEO pay,"Wells Fargo & Co's (WFC.N) executive pay plan for 2020 received backing from only about 57% of investor votes on Tuesday, a narrow win for the company and the latest evidence of tougher scrutiny shareholders have put on CEO compensation this year."
216775,2021-04-22,Goldman Sachs replenishes top ranks of consumer bank division,"Goldman Sachs Group Inc (GS.N) is rehiring a former executive in its consumer bank division and promoting several others, as the company seeks to replenish its top leadership after several key departures in recent months."
216960,2021-04-20,Investors turn to growth stocks' results after strong earnings start,"On the heels of blockbuster earnings from major U.S. banks, investors are focused on whether an upcoming batch of earnings from major technology-related companies can sustain the season's early momentum."
217070,2021-04-19,"U.S. banks deploy AI to monitor customers, workers amid tech backlash","Several U.S. banks have started deploying camera software that can analyze customer preferences, monitor workers and spot people sleeping near ATMs, even as they remain wary about possible backlash over increased surveillance, more than a dozen banking and technology sources told Reuters."
217125,2021-04-16,"Wall St ends week positively; S&P 500, Dow hit record highs","The three main Wall Street indexes ended Friday higher for the day and week, with the S&P 500 (.SPX) and the Dow (.DJI) breaking closing records, as investors took strong economic data and bank earnings as signs of momentum in the U.S. pandemic recovery."
252175,2021-04-15,"Dow hits milestone, S&P breaks record high on tech rally","The Dow industrials (.DJI) closed above 34,000 for the first time on Thursday as the blue-chip benchmark and S&P 500 (.SPX) posted fresh record highs on a tech stock rally fueled by falling bond yields and strong March U.S. retail sales."
252179,2021-04-15,"Dow breaks 34k, S&P hits fresh record high on tech rally","The Dow industrials (.DJI) closed above 34,000 for the first time on Thursday as the blue-chip benchmark and S&P 500 (.SPX) posted fresh record highs on a tech stock rally fueled by falling bond yields and strong March U.S. retail sales data."
252186,2021-04-15,"S&P 500, Dow extend record highs on tech stock gains",The S&P 500 (.SPX) and the Dow industrials (.DJI) extended all-time highs on Thursday as falling bond yields and strong March U.S. retail sales data sparked buying of richly valued technology stocks.
217190,2021-04-15,Bank CEOs to testify as U.S. Congress ramps up scrutiny of Wall Street,The U.S. Congress will hold hearings next month with the chief executives of major Wall Street banks as Democratic lawmakers step up scrutiny of the role lenders have played in helping struggling Americans recover from the COVID-19 pandemic.
252174,2021-04-15,World stocks rally as Treasury yields tumble,"World stock markets extended a five-day run of fresh highs on Thursday, fueled by upbeat earnings and strong U.S. economic data that herald a solid recovery ahead, while Russian markets tumbled at the prospect of the harshest U.S. sanctions in years."
217204,2021-04-15,"Citigroup profit jumps, plans Asia and EMEA exits as Fraser makes her mark","Citigroup Inc (C.N) trounced first-quarter profit expectations, thanks to a rebound in the broader economy and a jump in investment banking activity, and said it will exit some overseas businesses as new chief executive Jane Fraser starts to make her mark on the country's third-largest lender."
252194,2021-04-15,"Technology stocks lead S&P 500, Dow to record highs","The S&P 500 and the Dow hit record highs on Thursday as easing inflation concerns boosted demand for richly valued technology stocks, while upbeat earnings reports and strong March retail sales raised hopes of a broader economic rebound."
217189,2021-04-15,"World stocks stay high, Russia&rsquo;s rouble buckles under sanctions stress","World stocks were on course to extend a five-day run of record highs on Thursday, while Bitcoin took a breather after its latest surge and Russia&rsquo;s markets tumbled at the prospect of the harshest U.S. sanctions in years."
252276,2021-04-15,"Asian shares defensive, dollar struggles near 1-mth lows",Asian shares were on the backfoot on Thursday following mixed cues from Wall Street where a sharp sell-off in the largest bitcoin exchange Coinbase (COIN.O) hit tech shares while the dollar index struggled near one-month lows.
252287,2021-04-15,Wall Street ends mixed despite bumper big-bank earnings,"Wall Street indexes closed mixed on Wednesday, with the Nasdaq Composite (.IXIC) and S&P 500 (.SPX)falling despite another record intraday high for the latter and big banks' stellar results on the first day of earnings season."
252289,2021-04-14,Wall Street ends mixed despite bumper bank earnings,"Wall Street indexes closed mixed on Wednesday, with the Nasdaq Composite (.IXIC) and S&P 500 (.SPX)falling despite another record intraday high for the latter and big banks' stellar results on the first day of earnings season."
252294,2021-04-14,"S&P 500 dips off record high, Dow rises on bank earnings","The S&P 500 (.SPX) dipped after hitting a record high for the fourth session in five and the Dow Industrials (.DJI) rose on Wednesday, as Wall Street banks kicked off earnings season with first-quarter numbers that lifted hopes for a strong corporate rebound."
217292,2021-04-14,"As bank earnings roll in, a mixed picture for loans","JPMorgan Chase & Co (JPM.N), the largest U.S. bank and often heralded as a bellwether for the economy, on Wednesday reported an eye-popping increase in its profit for the first quarter."
217301,2021-04-14,Wells Fargo starts to emerge from sales scandal as first-quarter profit jumps,"Wells Fargo & Co (WFC.N) beat Wall Street profit expectations on Wednesday as it reduced bad loan provisions and reined-in costs, signaling the bank may finally be emerging from a sales practices scandal that has dogged it for nearly five years."
252335,2021-04-14,Wells Fargo profit surges as bank commits less funds for potential bad loans,Wells Fargo & Co reported a strong rebound in first-quarter profit on Wednesday as the bank set aside less money to cover soured loans.
217317,2021-04-14,JPMorgan profits on capital markets in a cash-flush economy,"JPMorgan Chase & Co's (JPM.N) first-quarter results on Wednesday laid bare the challenge big banks face in this phase of the pandemic, where stimulus programs have left individuals and businesses in good financial shape but so flush with cash that few of them need loans."
252300,2021-04-14,"S&P 500, Dow rise on boost from bank earnings",The S&P 500 and the Dow rose on Wednesday after upbeat earnings reports from Goldman Sachs and JPMorgan boosted investor expectations of a strong rebound for corporate America amid swift COVID-19 vaccinations.
217377,2021-04-13,"Tech stocks push S&P 500 to record close, buoy Nasdaq","The S&P 500 (.SPX) closed at another record high on Tuesday and the Nasdaq composite index jumped, as investors shook off concerns about the halt in Johnson & Johnson's COVID-19 vaccine rollout and strong U.S. inflation."
252386,2021-04-13,Global stocks hit record after U.S. inflation data,"A gauge of global equity markets rose to record highs on Tuesday, led by surging technology-related stocks, as Treasury bond yields eased after U.S. consumer price data for March showed the pace of inflation was not rising wildly."
252401,2021-04-13,"S&P 500, Nasdaq up as tech stocks rise after J&J vaccine pause",The S&P 500 hit a record high on Tuesday and the Nasdaq jumped as investors flocked to technology-related stocks after the United States' pause in the rollout of Johnson & Johnson's COVID-19 vaccine sparked fears of a delay in a broader economic rebound.
252485,2021-04-12,"Wall St ends lower as investors await earnings, inflation data","The S&P 500 (.SPX) and Dow Jones industrial average (.DJI)ended lower on Monday, with investors waiting for cues from the upcoming corporate earnings season and a key inflation report later this week."
252497,2021-04-12,"S&P 500, Dow dip ahead of earnings, inflation data","The S&P 500 (.SPX)
                and Dow Jones industrial average (.DJI) dipped below record levels on Monday as investors paused ahead of the start of the corporate reporting season and a key inflation report later this week."
252484,2021-04-12,Stocks slip from record peaks before earnings reports,The dollar fell slightly on Monday and a gauge of global equity markets slid from record highs last week as investors wait to see whether an expected jump in U.S. earnings will justify stock prices already trading at very high premiums.
252510,2021-04-12,"S&P 500, Dow slip from record highs ahead of earnings, inflation data","The S&P 500 and the Dow Jones indexes retreated from record levels on Monday, as investors geared up for the start of the corporate reporting season and a key inflation report later this week."
252549,2021-04-12,"Stocks sink as investors await earnings, U.S. data","Global stock markets sank on Monday as investors waited to see whether U.S. earnings would justify sky-high valuations, while a rally in bonds could be tested by what should be strong readings for U.S. inflation and retail sales this week."
252569,2021-04-12,"Asia shares anxious for earnings season, U.S. data deluge","Asian shares faltered on Monday as anxious investors wait to see if U.S. earnings can justify sky-high valuations, while a rally in bonds could be tested by what should be very strong readings for U.S. inflation and retail sales this week."
217447,2021-04-12,"Asia shares slip into earnings season, U.S. data deluge","Asian shares faltered on Monday as investors wait to see if U.S. earnings can justify sky-high valuations, while bond markets could be tested by what should be very strong readings for U.S. inflation and retail sales this week."
252575,2021-04-12,"Asia off to cautious start ahead of earnings, U.S. data","Asian shares started cautiously on Monday as investors wait to see if U.S. earnings can justify sky-high valuations, while bond markets could be tested by what should be very strong readings for U.S. inflation and retail sales this week."
252593,2021-04-09,"S&P 500, Dow climb for third day and close at records","The S&P 500 and the Dow rose on Friday to close at record highs, posting a third straight weekly rise partly on a lift from growth stocks, with a late-day rally building gains ahead of quarterly earnings season next week."
252596,2021-04-09,"S&P 500, Dow climb for third day and close at records","The S&P 500 and the Dow rose on Friday to close at record highs, posting a third straight weekly rise partly on lift from growth stocks, with a late-day rally building gains ahead of quarterly earnings season next week."""
217531,2021-04-09,"Wall St Week Ahead With stocks at record highs, investors look to upcoming earnings",Wall Street is kicking off a crucial reporting season as U.S. companies provide quarterly results a year after the coronavirus pandemic crippled the economy and as investors look for reasons to support a stock market at record highs.
252608,2021-04-09,"S&P 500, Dow at all-time high as banks, industrial rise",The S&P 500 and the Dow hit record highs on Friday as economy-linked stocks including banks and industrials gained on optimism around strong U.S. economic growth.
252738,2021-04-08,Analysis: Lebanon's woes push it to fringes of global finance system,"Foreign lenders including HSBC (HSBA.L) and Wells Fargo (WFC.N) are cutting ties with Lebanon's central bank, sources familiar with the matter told Reuters, underlining the country's international isolation as it reels from economic crisis."
253452,2021-03-30,"Wall St dips, with technology the biggest drag","U.S. stocks ended down slightly on Tuesday, with investors selling tech-related growth shares after U.S. Treasury yields hit a 14-month high."
253455,2021-03-30,"Wall St dips, with tech-related names underperforming","U.S. stocks ended down slightly on Tuesday, with investors selling tech-related growth shares after U.S. Treasury yields hit a 14-month high."
253458,2021-03-30,S&P 500 ends down slightly; tech trims losses as yields come off highs,"The S&P 500 ended down slightly on Tuesday, with investors selling tech-related growth shares following a rise in U.S. Treasury yields."
253483,2021-03-30,Wall St drops as tech stocks hit by spike in yields,Wall Street's main indexes slipped on Tuesday as investors pulled out of heavyweight tech-related stocks and flocked to undervalued banks and industrial stocks spooked by a new high in U.S. bond yields.
253487,2021-03-30,Wells Fargo says no losses from Archegos downfall,Wells Fargo & Co (WFC.N) said on Tuesday it had a prime brokerage relationship with Archegos Capital and it did not experience any losses related to the closing of its exposure.
253595,2021-03-29,Banks lead Wall Street lower on hedge fund default concerns,"Wall Street's main indexes fell on Monday after a surge in the previous session, as global banks said they faced potential losses of billion of dollars from a hedge fund's default on margin calls."
253590,2021-03-29,3 Archegos margin call share dump ripples across markets,"Nomura (8604.T) and Credit Suisse (CSGN.S) are facing billions of dollars in losses after a U.S. hedge fund, named by sources as Archegos Capital, defaulted on margin calls, putting investors on edge about who else might have been caught out."
253602,2021-03-29,Wall Street set to slip as bank stocks fall on hedge fund default concerns,"U.S. stock index futures pointed to a lower open for Wall Street on Monday after a surge in the previous session, as global banks said they faced potential losses from a hedge fund's default on margin calls."
253750,2021-03-26,"S&P 500, Dow set to open higher on recovery hopes",The S&P 500 and the Dow were set to open higher on Friday as investors bought undervalued energy and bank stocks betting on what is expected to be the fastest economic growth since 1984.
253856,2021-03-25,"U.S. bank profits may leap, then fade, as investors look under the hood","Big U.S. banks are on track to produce blockbuster first-quarter profit gains, but enthusiasm might fade when investors look under the hood."
253817,2021-03-25,Stocks rebound in late-day rally on Wall Street,U.S. stocks rose in a late-day rally on Thursday as investors bought stocks likely to do well in the recovery and picked up beaten-down Apple and Tesla shares in anticipation that the U.S. economy grows at its fastest pace in decades this year.
253858,2021-03-25,(OFFICIAL) Digital banking startup Greenwood raises $40 million from big banks,"Atlanta-based Greenwood, a digital banking startup designed for Black and Latino consumers and businesses, said on Thursday that it had raised $40 million from a host of U.S. financial institutions."
254015,2021-03-24,Wells Fargo to sell corporate trust unit to Australia's Computershare for $750 mln,"Wells Fargo (WFC.N) on Wednesday said it will sell its corporate trust business to Australia's Computershare Ltd (CPU.AX) for $750 million, the latest move to unload assets and focus on main divisions since top boss Charles Scharf joined the bank in 2019."
256187,2021-03-02,US STOCKS Wall Street retreats after solid start to March,"Wall Street's main indexes dropped on Tuesday after a strong start to March as bond yields pulled back from a one-year high, while investors also looked to cues on progress in the next round of fiscal stimulus."
256770,2021-02-25,"US STOCKS Nasdaq, S&P set to open lower as tech shares fall amid rising bond yields","The Nasdaq and S&P 500 indexes were set to open lower on Thursday as heavyweight technology-related stocks remained under pressure with a rise in U.S. Treasury yields, while data showed weekly jobless claims fell more than expected.    "
257072,2021-02-23,Wells Fargo sells asset management arm to private equity firms for $2.1 bln,"Wells Fargo & Co (WFC.N) said on Tuesday it had agreed to sell its asset management business, which manages more than $603 billion on behalf of customers, to private equity firms GTCR LLC and Reverence Capital Partners for $2.1 billion."
257695,2021-02-17,US STOCKS Nasdaq ends lower as tech slides; inflation concerns weigh,The Nasdaq closed lower while the S&P 500 was little changed on Wednesday as investors rotated out of technology shares and concerns about inflation added some pressure on stocks.
