Id,Date,Title,Short Description
672423,2023-09-11,JPMorgan CEO Jamie Dimon blasts draft capital rules,"JPMorgan Chase CEO Jamie Dimon blasted stricter capital rules proposed by U.S. regulators, telling investors on Monday that they could prompt lenders to pull back and stymie economic growth."
672415,2023-09-11,JPMorgan CEO Jamie Dimon blasts draft capital rules,"JPMorgan Chase CEO Jamie Dimon blasted stricter capital rules proposed by U.S. regulators, telling investors on Monday that they could prompt lenders to pull back and stymie economic growth."
672426,2023-09-11,JPMorgan CEO Jamie Dimon blasts draft capital rules ,"JPMorgan Chase CEO Jamie Dimon blasted stricter capital rules proposed by U.S. regulators, telling investors on Monday that they could prompt lenders to pull back and stymie economic growth."
670558,2023-09-07,Potential UAW strike presents a near-term headwind for auto insurers - JPM,"J.P.Morgan on Thursday said supply chain disruptions from a potential United Auto Workers (UAW) union strike would cut new vehicle production, drive up used car prices and put pressure on margins in the personal auto insurance business."
668853,2023-09-04,"JPMorgan ups Turkey inflation, interest rate forecasts","Higher-than-expected inflation data for August published on Monday prompted JPMorgan to revise its year-end inflation forecast to 65% from 62% with the annual rate now expected to peak at 73% in May 2024, according to the Wall Street bank."
667560,2023-09-01,"JPMorgan processed more than $1 billion for Epstein, US Virgin Islands says",A lawyer for the U.S. Virgin Islands said on Thursday that JPMorgan Chase told U.S. authorities it processed more than $1 billion for Jeffrey Epstein over 16 years.
660476,2023-08-15,"JPMorgan, US Virgin Islands trade accusations over Epstein",JPMorgan Chase and the U.S. Virgin Islands traded new accusations this week in legal filings over their relationships with the late disgraced financier Jeffrey Epstein.
660187,2023-08-15,JPMorgan ramps up EM default rate forecast amid China property woes,JPMorgan ramped up its 2023 global emerging market corporate high yield (HY) default rate forecast to 9.7% from 6% on Tuesday following the latest wave of problems in China's property sector.
659617,2023-08-14,JPM warns of higher risk for Chinese REITs after Country Garden's troubles,Brokerage J.P.Morgan warned on Monday an estimated 2.8 trillion yuan ($385.78 billion) worth of assets under the management of Chinese real estate investment trusts (REITs) face higher risk following the debt payment delays by Country Garden.
658224,2023-08-10,Indian firms' funding costs from FPIs to rise by up to 40 bps -JPM,"Changes to India's withholding tax regime will increase borrowing costs for Indian companies raising money from foreign investors by about 30 to 40 basis points, analysts at J.P.Morgan said on Thursday."
657938,2023-08-10,"Jamie Dimon, JPMorgan board defeat shareholders' Jeffrey Epstein lawsuit",A federal judge has dismissed a shareholder lawsuit accusing JPMorgan Chase Chief Executive Jamie Dimon and his board of directors of ignoring red flags surrounding disgraced former client Jeffrey Epstein.
657928,2023-08-10,"Jamie Dimon, JPMorgan board defeat shareholders' Jeffrey Epstein lawsuit",A federal judge has dismissed a shareholder lawsuit accusing JPMorgan Chase Chief Executive Jamie Dimon and his board of directors of ignoring red flags surrounding disgraced former client Jeffrey Epstein.
655208,2023-08-03,JPMorgan says it expects to pay about $3 billion to help refill FDIC fund,"JPMorgan Chase expects to set aside about $3 billion to replenish the Federal Deposit Insurance Corporation's (FDIC) fund once proposed rules are finalized by the bank regulator, the company said in a filing on Thursday."
651407,2023-07-26,"JPMorgan to buy almost $2 billion of mortgages in the PacWest deal, source says","JPMorgan Chase & Co will buy almost $2 billion worth of mortgages to facilitate Banc of California's purchase of PacWest Bancorp , a source with knowledge of the matter told Reuters."
649229,2023-07-20,"JPMorgan ups Turkey inflation, growth forecasts after rates decision",Wall Street bank JPMorgan revised both its growth and inflation outlooks for Turkey upwards after the central bank delivered a smaller-than-expected interest rate hike on Thursday.
648721,2023-07-19,Tesla to hand over Musk's emails to JPMorgan in lawsuit over 2018 tweet,JPMorgan Chase will get to review some of Elon Musk's emails as it pursues a lawsuit against Tesla over a bond contract dispute that arose after Musk tweeted he might take his electric car company private.
647103,2023-07-17,J.P.Morgan cuts China's 2023 growth forecast after sluggish Q2 GDP growth,"J.P.Morgan trimmed China's growth forecast for 2023 after the country's economy grew at a weaker pace in the second quarter, with the post-COVID momentum faltering rapidly."
646593,2023-07-14,"US Virgin Islands demands $150 million penalties, other damages from JPMorgan in Epstein case",The U.S. Virgin Islands said it wants JPMorgan Chase to pay $150 million in civil penalties plus additional damages to resolve a lawsuit accusing the largest U.S. bank of ignoring the disgraced late financier Jeffrey Epstein's sex trafficking.
646600,2023-07-14,UPDATE 1-JPMorgan to expand branch network in the US - Nikkei Asia,"JPMorgan Chase plans to open about 130 Chase branches in the United States per year over the next two to three years, Nikkei Asia reported on Friday, citing interviews with the bank's executives."
646601,2023-07-14,JPMorgan to expand branch network in the US - Nikkei Asia,"JPMorgan Chase plans to open about 130 Chase branches in the United States per year over the next two to three years, Nikkei Asia reported on Friday, citing interviews with the bank's executives. (Reporting by Niket Nishant in Bengaluru; Editing by Shailesh Kuber)"
646364,2023-07-14,JPMorgan's profit jumps on interest income boost from First Republic deal,JPMorgan Chase reported a bigger-than-expected jump in second-quarter profit as it earned more from borrowers' interest payments and benefited from the purchase of First Republic Bank.
646389,2023-07-14,JPMorgan second-quarter profit rises on higher interest income ,"JPMorgan Chase posted a 67% jump in profit for the second quarter on Friday as it earned more in interest from borrowers. The largest U.S. lender's profit climbed to $14.47 billion, or $4.75 per share, for the quarter ended June 30. That compares with $8.65 billion, or $2.76..."
645891,2023-07-13,Former executives at Frank college aid startup plead not guilty to JPMorgan fraud,The founder and a former executive of college financial aid startup Frank pleaded not guilty on Thursday to U.S. criminal charges of defrauding JPMorgan Chase into buying the company for $175 million.
645907,2023-07-13,Former executives at college aid startup Frank plead not guilty to defrauding JPMorgan Chase,The founder and a former executive of college financial aid startup Frank pleaded not guilty on Thursday to U.S. charges of defrauding JPMorgan Chase into buying the company for $175 million.
645395,2023-07-12,US charges second Frank college aid executive with defrauding JPMorgan,"U.S. prosecutors on Wednesday unveiled an indictment charging Olivier Amar, who helped run college financial aid startup Frank, with defrauding JPMorgan Chase into buying their company for $175 million."
645322,2023-07-12,US charges second Frank college aid executive with defrauding JPMorgan,U.S. prosecutors on Wednesday unveiled an indictment charging a second former executive of college financial aid startup Frank with defrauding JPMorgan Chase into buying the company for $175 million.
644617,2023-07-11,JPMorgan plans to lay off 63 employees in Jersey City,"JPMorgan Chase plans to lay off 63 employees in Jersey City, according to a Worker Adjustment and Retraining Notification (WARN) issued on Tuesday."
644633,2023-07-11,JPMorgan plans 63 job cuts in Jersey City,"JPMorgan Chase is planning to lay off 63 of its employees in Jersey City, according to a Worker Adjustment and Retraining Notification (WARN) issued on Tuesday."
643897,2023-07-10,Morgan Stanley hires JPMorgan's North America M&A head -sources,"Morgan Stanley has hired senior investment banker Marco Caggiano from JPMorgan Chase & Co , where he led the bank's North America mergers and acquisitions (M&A) business, people familiar with the matter said on Monday."
643032,2023-07-07,"JPMorgan's Dimon, Staley urge end to shareholders' Jeffrey Epstein lawsuit","Jamie Dimon and Jes Staley do not agree on who to blame for JPMorgan Chase's relationship with former client Jeffrey Epstein, but agree that a shareholder lawsuit over their alleged failure to police the disgraced financier should be thrown out."
639006,2023-06-29,MOVES-J.P.Morgan names Wang new head of China asset management unit ,"J.P. Morgan Asset Management (JPMAM) on Thursday appointed Desiree Wang as its China chief executive, a few months after the U.S. asset manager won approval to operate its fully owned fund management unit in China."
637254,2023-06-26,JPMorgan board member Jim Crown dies in an accident,"JPMorgan Chase & Co. board member Jim Crown died on Sunday in an accident, it said in a memo from JPMorgan's CEO Jamie Dimon which was seen by Reuters."
636459,2023-06-23,JPMorgan cuts nearly 40 investment bankers in US,"JPMorgan Chase & Co is cutting nearly 40 investment bankers in the U.S., a source with knowledge of the matter said."
636148,2023-06-23,MEDIA-JPMorgan starts euro-denominated blockchain payments for corporates - Bloomberg News ,-- Note: Reuters has not verified this story and does not vouch for its accuracy
635986,2023-06-23,Epstein victims seek approval of JPMorgan $290 million settlement,Jeffrey Epstein's victims have formally asked a U.S. judge to preliminarily approve JPMorgan Chase's $290 million settlement to resolve claims that the largest U.S. bank turned a blind eye to the disgraced financier's sexual abuses.
635974,2023-06-23,Epstein victims seek approval of JPMorgan $290 mln settlement,Jeffrey Epstein's victims have formally asked a U.S. judge to preliminarily approve JPMorgan Chase's $290 million settlement to resolve claims that the largest U.S. bank turned a blind eye to the disgraced financier's sexual abuses.
635667,2023-06-22,JPMorgan Chase is fined by SEC after mistakenly deleting 47 million emails,JPMorgan Chase has been fined $4 million by the U.S. Securities and Exchange Commission after about 47 million emails belonging to its retail banking group were mistakenly and permanently deleted.
635012,2023-06-21,"JPMorgan names new data chief, head of securities services","JPMorgan Chase & Co named Teresa Heitsenrether its chief data and analytics officer, leading the adoption of artificial intelligence across the largest U.S. bank, according to memos seen by Reuters Wednesday."
635045,2023-06-21,"JPMorgan commercial bank enters Singapore, Israel in global push","JPMorgan Chase & Co's commercial bank is entering Singapore and Israel this year as its unit catering to midsize and small companies makes a global push, the bank said."
635024,2023-06-21,"JPMorgan commercial bank enters Singapore, Israel in global push","JPMorgan Chase & Co's commercial bank is entering Singapore and Israel this year as its unit catering to midsize and small companies makes a global push, the bank said."
634604,2023-06-21,"Jeffrey Epstein got $300 million in US Virgin Islands tax incentives, JPMorgan says","JPMorgan Chase said the U.S. Virgin Islands gave Jeffrey Epstein more than $300 million in tax incentives and waived sex offender monitoring requirements, shielding the disgraced late financier as he gave cash and gifts to top officials."
634335,2023-06-20,"Dimon may have ordered JPMorgan's review of Epstein ties, Virgin Islands says","JPMorgan Chase Chief Executive Jamie Dimon may have ordered a 2019 review of the bank's relationship with the late financier and sex offender Jeffrey Epstein, the U.S. Virgin Islands said."
632981,2023-06-16,No new questioning of JPMorgan CEO Dimon in Epstein case -US judge,"Jamie Dimon, the chief executive of JPMorgan Chase, will not have to sit for a second deposition in the U.S. Virgin Islands' lawsuit over the bank's work for Jeffrey Epstein, the late financier and sex offender."
632845,2023-06-16,"No new questioning of JPMorgan CEO Dimon in Epstein case, judge says","Jamie Dimon, the chief executive of JPMorgan Chase , will not have to sit for a second deposition in the U.S. Virgin Islands' lawsuit over the bank's work for Jeffrey Epstein, the late financier and sex offender."
632866,2023-06-16,No new questioning of JPMorgan CEO Dimon in Epstein case -US judge,"Jamie Dimon, the chief executive of JPMorgan Chase, will not have to sit for a second deposition in the U.S. Virgin Islands' lawsuit over the bank's work for Jeffrey Epstein, the late financier and sex offender."
632417,2023-06-15,JPMorgan says one deposition of Jamie Dimon in Epstein case is enough,JPMorgan Chase urged a federal judge to reject the U.S. Virgin Islands' demand that Chief Executive Jamie Dimon sit for a second deposition for its lawsuit about the bank's long relationship with Jeffrey Epstein.
632409,2023-06-15,JPMorgan says one deposition of Jamie Dimon in Epstein case is enough,JPMorgan Chase urged a federal judge to reject the U.S. Virgin Islands' demand that Chief Executive Jamie Dimon sit for a second deposition for its lawsuit about the bank's long relationship with Jeffrey Epstein.
631901,2023-06-15,J.P.Morgan cuts China's full year growth forecast after poor May data,J.P.Morgan trimmed China's economic growth forecast for 2023 after the country's May industrial output and retail sales growth missed forecasts.
631823,2023-06-15,MOVES-JPMorgan Asia Pacific ECM head Maiya to leave - memo,"JPMorgan's head of equity capital markets for Asia Pacific, Murli Maiya, is leaving the bank, according to a memo seen by Reuters on Thursday."
630464,2023-06-13,JPMorgan launches sustainable data solutions to simplify ESG investments,JPMorgan Chase & Co's Securities Services division is launching a sustainable investment data solutions initiative for institutional investors in a bid to make investments in ESG easier.
630534,2023-06-13,JPMorgan launches sustainable data solutions to simplify ESG investments,JPMorgan Chase & Co's Securities Services division is launching a sustainable investment data solutions initiative for institutional investors in a bid to make investments in ESG easier.
630274,2023-06-12,"FOCUS-JPMorgan's Development Finance Institution: identifying gaps, opportunities for sustainable finance","How large banks manage their sustainable investments; the role they play as intermediaries versus direct investors, and the measurable impact of those investments on the environment and communities affected are questions that often receive little attention."
630100,2023-06-12,JPMorgan settlement with Jeffrey Epstein victims totaled $290 mln -- source,"JPMorgan Chase will pay about $290 million to settle a class-action lawsuit by women who said they were victims of Jeffrey Epstein's sexual abuses, and had sued the bank over its ties to the late financier, a person familiar with the matter said on Monday."
630162,2023-06-12,BRIEF-U.S. judge certifies class in Epstein victims' lawsuit against JPMorgan,"u.s. Judge grants class certification in jane doe lawsuit against jpmorgan chase over jeffrey epstein ties, after lawsuit settled earlier on monday"
629927,2023-06-12,JPMorgan settles with Epstein victim in class action suit,"JPMorgan Chase has agreed in principle to settle a class action lawsuit with a victim of Jeffrey Epstein, the U.S. bank said on Monday in a joint statement with the woman's lawyers."
629956,2023-06-12,JPMorgan agrees to settle with Epstein victim in class action suit,"JPMorgan Chase & Co agreed in principle to settle a class action lawsuit with a victim of Jeffrey Epstein, the bank said in a statement Monday."
629143,2023-06-09,Jeffrey Epstein victims demand new deposition of JPMorgan CEO Dimon,Lawyers for Jeffrey Epstein victims who are suing JPMorgan Chase over its ties to the disgraced financier on Friday asked a judge to require Chief Executive Jamie Dimon and two other bank officials to sit for new depositions.
629047,2023-06-09,Ex-JPMorgan executive Staley to be questioned under oath about Epstein ties,"Jes Staley, the onetime asset management chief at JPMorgan Chase, is set to be questioned under oath over the weekend about his ties to the late financier and sex offender Jeffrey Epstein, according to a person familiar with the matter."
628182,2023-06-08,Former JPMorgan executive Staley rejects bank's Jeffrey Epstein accusations,"The former JPMorgan Chase & Co executive accused of shepherding the bank's relationship with Jeffrey Epstein formally denied involvement in the disgraced financier's sex trafficking, and blamed JPMorgan for keeping him as a client."
626754,2023-06-06,JPMorgan's Jamie Dimon to meet with group of US House Democrats - Bloomberg News,"JPMorgan Chase & Co Chief Executive Officer Jamie Dimon will meet privately with a group of moderate House Democrats on Tuesday, with banking and the U.S. economy on the agenda, Bloomberg News reported on Monday citing people familiar with the matter."
625873,2023-06-05,"JPMorgan CEO Jamie Dimon has no plans to run for office, company says","JPMorgan Chase & Co CEO Jamie Dimon does not intend to run for office, the company said, after speculation in recent days about his potential political aspirations."
626017,2023-06-05,"JPMorgan CEO Jamie Dimon has no plans to run for office, company says","JPMorgan Chase & Co CEO Jamie Dimon does not intend to run for office, the company said, after speculation in recent days about potential political aspirations."
626076,2023-06-02,"JPMorgan president says loan demand declining, US economic slowdown weighs",JPMorgan Chase & Co's President and Chief Operating Officer Daniel Pinto said loan demand is declining at a time when regional and small banks are also tightening credit.
614312,2023-06-02,JPMorgan's Dimon visiting Taiwan on Friday - source,"JPMorgan Chase & Co CEO Jamie Dimon is arriving in Taiwan on Friday, a source with knowledge of the matter said, as tensions rise between the self-ruled territory and China. (Reporting by Selena Li; Editing by Jacqueline Wong)"
614546,2023-06-02,"JPMorgan's Dimon visits Taiwan to meet staff, clients","Jamie Dimon, the chief executive of U.S. bank JPMorgan Chase & Co , is visiting Taiwan on Friday, a source with direct knowledge of the matter said, his first trip to the island in a nearly a decade, after concluding a visit to China this week."
614259,2023-06-02,JPMorgan's Jamie Dimon to visit Taiwan after China trip - Bloomberg News ,"JPMorgan Chase & Co Chief Executive Officer Jamie Dimon is planning to visit Taiwan after wrapping up his trip to China, Bloomberg News reported on Friday."
619421,2023-06-01,Exclusive: JPMorgan to close 21 First Republic Bank branches,"JPMorgan Chase & Co will shut 21 branches of First Republic Bank by the end of the year as it integrates the failed lender into its operations, a JPMorgan spokesperson said on Thursday."
619094,2023-05-31,Bill Ackman calls on JPMorgan CEO Dimon to run for US president,Billionaire hedge fund manager Bill Ackman said Jamie Dimon should run for president in the next U.S. elections after the JPMorgan Chase & Co CEO expressed his interest in pursuing a public office.
618818,2023-05-31,"JPMorgan's Dimon says US, China need 'real engagement'","JPMorgan Chase & Co CEO Jamie Dimon on Wednesday warned ""uncertainty"" caused by the Chinese government could hurt investor confidence at home and abroad, and said the U.S. and China need ""real engagement"" on security and trade issues."
617895,2023-05-26,JPMorgan cutting about 500 jobs this week,"JPMorgan Chase & Co is cutting about 500 employees this week across its various departments, according to a person familiar with the situation who asked not to be identified discussing personnel matters."
617554,2023-05-25,JPMorgan notifies some First Republic employees of job losses,"JPMorgan Chase & Co has notified nearly 1,000 First Republic Bank employees that they will no longer have a job as it integrates the failed lender it bought earlier this month, a person familiar with the matter told Reuters on Thursday."
617560,2023-05-25,JPMorgan not renewing First Republic customers' personal credit lines,"JPMorgan Chase & Co has told clients with personal credit lines at First Republic Bank that it will no longer offer them when they come up for renewal, a person familiar with the matter told Reuters on Thursday."
616729,2023-05-22,JPMorgan's Dimon says bank's plans regarding his tenure are unchanged,"JPMorgan Chase & Co CEO Jamie Dimon said he still approaches his job leading the largest U.S. bank with the same intensity, when asked by analysts about his retirement plans on Monday."
616728,2023-05-22,JPMorgan commercial bank expands startup focus with new hires,"JPMorgan Chase & Co is beefing up its commercial banking business that caters to tech startups and other early-stage companies, the company said on Monday."
616339,2023-05-22,Factbox: The key executives at JPMorgan setting bank strategy after First Republic takeover,"JPMorgan Chase & Co executives expect the bank's net interest income to rise by $3 billion this year on its takeover of failed First Republic Bank, which has made the biggest U.S. bank even bigger."
616373,2023-05-22,"JPMorgan's Dimon says has same intensity for job, confident in management","JPMorgan Chase & Co's CEO Jamie Dimon said he leads the largest U.S. bank with the same intensity as when he was younger, but noted with a laugh on Monday that he plans to remain another ""3-1/2"" years."
615879,2023-05-19,JPMorgan investors to scrutinize First Republic takeover,"As JPMorgan Chase & Co CEO Jamie Dimon prepares to take the stage for the bank's investor day on Monday, he can expect plenty of questions about its purchase of failed First Republic Bank."
611864,2023-05-11,JPMorgan CEO Jamie Dimon says bank is preparing 'war room' on debt ceiling,"JPMorgan Chase & CO CEO Jamie Dimon said on Thursday bank staff are meeting weekly to discuss the potential implications for clients, contracts and markets of a potential U.S. default."
610456,2023-05-05,JPMorgan's Dimon to visit mainland China for first time in 4 years -sources,"Jamie Dimon, the chief executive of JPMorgan Chase & Co, travels to mainland China this month for the first time in four years, sources said, the latest in a series of visits by top foreign financial executives since the lifting of tough COVID-19 curbs."
621572,2023-05-05,JPMorgan's Dimon to visit mainland China for first time in four years,"Jamie Dimon, the chief executive of JPMorgan Chase & Co, travels to mainland China this month for the first time in four years, sources said, the latest in a series of visits by top foreign financial executives since the lifting of tough COVID-19 curbs."
610399,2023-05-04,Epstein accuser suing JPMorgan seeks to disqualify bank's law firm,"A Jeffrey Epstein accuser suing JPMorgan Chase & Co for allegedly aiding the late financier's sex trafficking of girls and women asked a judge to disqualify the bank&rsquo;s law firm on Thursday, arguing it has a conflict of interest."
609344,2023-05-01,Judge says JPMorgan could be liable for Epstein sex trafficking if Staley knew about it,"JPMorgan Chase & Co could be liable to women who accused Jeffrey Epstein of sexual abuse if they can show that former executive Jes Staley had first-hand knowledge that the financier ran a sex-trafficking venture, a U.S. judge said on Monday."
609234,2023-05-01,Explainer-Why First Republic Bank failed and what JPMorgan's deal means,The focus of the U.S. regional banking crisis turned on First Republic Bank in late March after the wealthy clients it courted to fuel its breakneck growth began pulling their deposits.
624992,2023-05-01,Explainer: Why First Republic Bank failed and what JPMorgan's deal means,The focus of the U.S. regional banking crisis turned on First Republic Bank in late March after the wealthy clients it courted to fuel its breakneck growth began pulling their deposits.
624993,2023-05-01,Explainer: Why First Republic Bank failed and what JPMorgan's deal means,The focus of the U.S. regional banking crisis turned on First Republic Bank in late March after the wealthy clients it courted to fuel its breakneck growth began pulling their deposits.
609228,2023-05-01,BRIEF-JPMorgan CFO Says This Is Very Different Than 2008 Crisis-Era Deals,* JPMORGAN JEREMY BARNUM CHIEF FINANCIAL OFFICER SPEAKS TO MEDIA
609229,2023-05-01,BRIEF-JPMorgan CEO Dimon Expects Banking Consolidation,* JPM CFO SAYS ANY CONFLICTS IN FIRST REPUBLIC DEAL WERE MANAGED IN THE NORMAL COURSE
606128,2023-04-18,JPMorgan CEO Jamie Dimon to face questioning in Jeffrey Epstein cases,A federal judge on Tuesday ordered JPMorgan Chase & Co CEO Jamie Dimon to set aside two days for depositions about what he knew about the bank's relationship with sex offender and former client Jeffrey Epstein.
605374,2023-04-14,JPMorgan profit jumps in first quarter,JPMorgan Chase & Co's profit climbed in the first quarter as higher interest rates boosted its consumer business in a period that saw two of the biggest banking failures in U.S. history.
605133,2023-04-13,JPMorgan has made deep cuts to metals business - Bloomberg News,"JPMorgan Chase & Co has cut dozens of base metals clients and slashed bankers' bonuses after last year's nickel crisis, Bloomberg News reported on Thursday, citing people familiar with the matter. (Reporting by Niket Nishant in Bengaluru; Editing by Shinjini Ganguli)"
604898,2023-04-12,"JPMorgan was urged to cut ties to Jeffrey Epstein, lawsuit claims","A new version of a lawsuit accusing JPMorgan Chase & Co of aiding in Jeffrey Epstein's sex trafficking includes claims that the bank ignored pleas to cut ties with the financier, and that someone joked about whether Epstein knew Miley Cyrus."
604252,2023-04-10,No separate trial for former JPMorgan executive in Epstein case,A U.S. judge rejected requests to sever JPMorgan Chase & Co's lawsuit accusing former executive Jes Staley of concealing what he knew about Jeffrey Epstein from two related lawsuits over its work for the late sex offender. Monday's decision by U.S. District Judge Jed Rakoff...
603891,2023-04-07,JPMorgan's dealmaking flurry being scrutinized by US regulator - FT,"JPMorgan Chase & Co is being scrutinized by U.S. regulators for the due diligence the bank conducted on a number of its past acquisitions, the Financial Times reported on Friday, citing people familiar with the matter."
603896,2023-04-07,BRIEF-JPMorgan's Dealmaking Flurry Being Scrutinised By Us Banks Regulator - FT,* JPMORGAN&rsquo;S DEALMAKING FLURRY BEING SCRUTINISED BY US BANKS REGULATOR - FT Source text: https://on.ft.com/3KDhpMC Further company coverage:
603863,2023-04-06,"Jes Staley attacks JPMorgan, demands separate trial over Jeffrey Epstein","Jes Staley, the former JPMorgan Chase & Co private banking chief and Barclays Plc chief executive, accused JPMorgan of ""slanderous"" attacks as he seeks to delay a trial in the bank's lawsuit accusing him of concealing what he knew about Jeffrey Epstein."
603228,2023-04-04,Factbox-JPMorgan's Dimon comments on banking crisis and AI in annual letter,"The U.S. banking crisis is ongoing and will have effects for years to come, JPMorgan Chase & Co CEO Jamie Dimon wrote in a letter to shareholders on Tuesday."
603121,2023-04-04,"JPMorgan's Dimon says US banking crisis not over, sees long repercussions","The U.S. banking crisis is ongoing and will have effects for years to come, JPMorgan Chase & Co CEO Jamie Dimon wrote in a letter to shareholders on Tuesday."
