Id,Date,Title,Short Description
648573,2023-07-19,Netflix scraps cheapest ad-free plan to boost ad-tier,"Netflix has removed its basic plan in the U.S. and UK in which users could watch shows and movies without commercials, as the company tries to draw more subscribers to its ad-supported tier."
647231,2023-07-17,"Netflix shielded from Hollywood strike by global crew, strong pipeline","Netflix investors will assess risks from the ongoing strike in Hollywood when the company reports quarterly results on Wednesday, but analysts said it was well positioned due to its solid pipeline of shows and international production crew."
647192,2023-07-17,"Netflix shielded from Hollywood strike by global crew, strong pipeline","Netflix investors will assess risks from the ongoing strike in Hollywood when the company reports quarterly results on Wednesday, but analysts said it was well positioned due to its solid pipeline of shows and international production crew."
640038,2023-06-30,Fact Check-No hay evidencia de que cartel de supuesta producci&oacute;n sobre submarino Tit&aacute;n sea de Netflix,"No hay registro de que Netflix difundiera un cartel sobre una producci&oacute;n llamada &acute;Tit&aacute;n Inmersi&oacute;n sin salida&rsquo;, contrario a una imagen atribuida a la plataforma en redes sociales, tras la implosi&oacute;n del submarino que exploraba los restos del Titanic en junio de 2023."
635432,2023-06-22,Netflix CEO says $2.5 billion Korean investment won't exploit local talent,"Netflix co-CEO Ted Sarandos pledged on Thursday that its bumper investment in South Korean content would not bypass young local talent, after calls by some lawmakers for the streaming giant to share more profits with creators."
635393,2023-06-22,Netflix CEO says $2.5 bln Korean investment won't exploit local talent,"Netflix co-CEO Ted Sarandos pledged on Thursday that its bumper investment in South Korean content would not bypass young local talent, after calls by some lawmakers for the streaming giant to share more profits with creators."
634485,2023-06-20,'Dahmer' producer Ryan Murphy plans to leave Netflix for Disney - Bloomberg News,"Hit television writer and producer Ryan Murphy is planning to leave Netflix to join Walt Disney, Bloomberg News reported on Tuesday, citing people familiar with the matter."
634458,2023-06-20,'Dahmer' producer Ryan Murphy plans to leave Netflix for Disney - Bloomberg News,"Hit television writer and producer Ryan Murphy is planning to leave Netflix to join Walt Disney , Bloomberg News reported on Tuesday, citing people familiar with the matter."
633908,2023-06-19,'Netflix Effect' lifts Korean content but market control worries grow,"When Netflix co-CEO Ted Sarandos visits South Korea this week he will find an entertainment industry that has achieved global fame through hits such as ""Squid Game"" and ""The Glory"", but also growing worries about its effects on the local market."
633896,2023-06-19,'Netflix Effect' lifts Korean content but market control worries grow,"When Netflix co-CEO Ted Sarandos visits South Korea this week he will find an entertainment industry that has achieved global fame through hits such as ""Squid Game"" and ""The Glory"", but also growing worries about its effects on the local market."
631592,2023-06-14,"Netflix plans second season of 'XO, Kitty' as branding ties pay off","The Netflix romantic comedy ""XO, Kitty"" is returning for a second season, becoming the No. 1 streaming service's first television series to be spun-off from an original Netflix film, the ""To All the Boys I've Loved Before"" movie trilogy."
631605,2023-06-14,"Netflix plans second season of 'XO, Kitty' as branding ties pay off","The Netflix romantic comedy ""XO, Kitty"" is returning for a second season, becoming the No. 1 streaming service's first television series to be spun-off from an original Netflix film, the ""To All the Boys I've Loved Before"" movie trilogy."
630299,2023-06-12,Netflix in talks to livestream celebrity golf tournament - WSJ,"Netflix is in talks to livestream a celebrity golf tournament featuring professional golfers and Formula One drivers, the Wall Street Journal reported on Monday, citing people familiar with the matter."
630332,2023-06-12,Netflix in talks to livestream celebrity golf tournament - WSJ,"Netflix is in talks to livestream a celebrity golf tournament featuring professional golfers and Formula One drivers, the Wall Street Journal reported on Monday, citing people familiar with the matter."
629172,2023-06-09,Netflix sign-ups jump as U.S. password sharing crackdown kicks off - data,"Daily U.S. sign-ups for Netflix have jumped in the first few days after the streaming giant's password-sharing crackdown came into effect on May 23, data from research firm Antenna showed."
629132,2023-06-09,Netflix sign-ups jump as U.S. password sharing crackdown kicks off,"Daily U.S. sign-ups for Netflix have jumped in the first few days after the streaming giant's password-sharing crackdown came into effect on May 23, data from research firm Antenna showed."
627452,2023-06-07,Netflix co-CEO Ted Sarandos to visit S.Korea this month - Yonhap,"Netflix Inc's co-Chief Executive Officer Ted Sarandos is planning a two-day visit to South Korea from June 20 to meet Prime Minister Han Duck-soo and other key officials, Yonhap News Agency reported on Wednesday."
619544,2023-06-02,Netflix shareholders withhold support for executive pay package,"Netflix Inc shareholders on Thursday withheld their support for the company's executive pay package, in a non-binding vote that followed a call by striking Hollywood writers to reject the proposed 2023 compensation."
614220,2023-06-01,Netflix shareholders withhold support for executive pay package,"Netflix Inc shareholders on Thursday withheld their support for the company's executive pay package, in a non-binding vote that followed a call by striking Hollywood writers to reject the proposed 2023 compensation."
617179,2023-05-24,"It&rsquo;s Netflix&rsquo;s world, rivals just stream in it","Netflix boss Reed Hastings keeps rewriting the streaming script. His $160 billion company, along with rivals Walt Disney , Warner Bros Discovery , Paramount Global and Comcast&rsquo;s NBC Universal are confronting the next phase of the industry&rsquo;s economics. Creating and licensing films and TV shows is as expensive as ever, but consumers want to pay less. And Wall Street will no longer abide growth at any cost. As with all things technology these days, the priority is the bottom line."
616503,2023-05-23,Netflix expands password sharing crackdown around the world,"Netflix Inc on Tuesday expanded its crackdown on password sharing to the United States and more than 100 other countries, alerting users that their accounts cannot be shared for free outside of their households."
615235,2023-05-17,Netflix ad tier has nearly 5 million monthly active users,"Netflix Inc's recently launched ad-supported tier reaches nearly 5 million active users per month, executives said on Wednesday in a pitch that emphasized the breadth of its programming to potential advertisers."
620290,2023-05-12,Netflix plans to cut spending by $300 mln this year - WSJ,"Netflix Inc plans to cut its spending by $300 million this year, the Wall Street Journal reported on Friday, citing people familiar with the matter."
612156,2023-05-12,India's IT department looking to tax Netflix's India operations - ET,"India is seeking to tax Netflix Inc's income earned from streaming services in the country, the Economic Times reported on Friday, citing people familiar with the matter."
620106,2023-05-12,India's IT department looking to tax Netflix's India operations - ET,"India is seeking to tax Netflix Inc's income earned from streaming services in the country, the Economic Times reported on Friday, citing people familiar with the matter."
608559,2023-04-27,"Netflix increases Asian leads, lags in Latino roles, report finds","Netflix Inc has increased the number of Asian and women in lead roles, but still lags in representing Latinos, the disabled and women of color, a study by the streaming platform and the University of Southern California (USC) found."
624031,2023-04-27,"Netflix boosts Asian leads, lags in Latino roles, report says","Netflix Inc has increased the number of Asian and women in lead roles, but still lags in representing Latinos, the disabled and women of color, a study by the streaming platform and the University of Southern California (USC) found."
607573,2023-04-25,"Netflix to invest $2.5 billion in South Korea to make TV shows, movies","Netflix Inc said on Tuesday it plans to invest $2.5 billion in South Korea over the next four years to produce Korean TV series, movies and unscripted shows, doubling the amount the company has invested in the market since 2016."
607542,2023-04-24,UPDATE 1-Netflix plans to invest $2.5 billion in S. Korea - Yonhap,"Netflix Inc will invest $2.5 billion in South Korea over the next four years to produce Korean TV series, movies and scripted shows, the Yonhap news agency reported on Tuesday."
607543,2023-04-24,Netflix plans to invest $2.5 billion in S. Korea - Yonhap,"Netflix Inc will invest $2.5 billion in South Korea over the next four years to produce Korean TV series, movies and scripted shows, the Yonhap news agency reported on Tuesday. (Reporting by Mrinmay Dey in Bengaluru; Editing by Maju Samuel)"
606462,2023-04-19,Netflix shares slip; five charts that break down its earnings,"Netflix Inc's shares fell nearly 3% on Wednesday after the streaming pioneer forecast current-quarter revenue and profit below Wall Street estimates, hit by a delay in the wider roll-out of its solution to password sharing."
606212,2023-04-18,Netflix winds down DVD rental business,"Netflix Inc is winding down its DVD rental business, the company said in a blog post on Tuesday, ending the service it started around 25 years ago."
606211,2023-04-18,"Netflix earnings in line with estimates, forecast shy of Wall Street consensus",Netflix Inc on Tuesday reported first-quarter revenue and earnings roughly in line with Wall Street expectations but offered a forecast below analyst estimates for the next three months.
605762,2023-04-17,"Will Netflix price cuts, ad-supported plan help add more users?",Netflix Inc is expected to report that it added some 2 million subscribers in the first quarter and investors will scrutinize whether recent price cuts and the launch of an ad-supported plan are tempting people to subscribe and stay on.
605634,2023-04-17,"Netflix down for more than 11,000 US users -Downdetector","Netflix Inc. is down for more than 11,000 users in the United States on late Sunday, according outage tracking website Downdetector.com."
602229,2023-03-31,Netflix restructures film group as it scales back movie output - Bloomberg News,"Video streaming service Netflix Inc is restructuring its film group, which will result in layoffs and the departure of two of its most experienced executives, Bloomberg reported on Thursday."
593835,2023-03-02,Netflix streaming down for thousands of users - Downdetector,"Netflix's video streaming services were down for thousands of users on Thursday, according to outage-tracking website Downdetector.com."
592173,2023-02-24,Exclusive-Netflix making preparations to open Vietnam office - sources,"U.S streaming giant Netflix Inc is making preparations to open an office in Vietnam after years of negotiations with authorities and completing a risk assessment, two sources with knowledge of the matter said."
591919,2023-02-23,Netflix cuts prices in some countries to boost subscriptions,"Netflix Inc said on Thursday it had reduced the prices of its subscription plans in some countries, as the streaming giant looks to retain subscriber growth amid stiff competition from rivals."
587569,2023-02-08,Netflix lays out plans to crack down on account sharing,"Netflix Inc on Wednesday laid out plans to crack down on password sharing for accounts on its streaming platform, including setting up primary location and paying a couple of dollars for an extra member."
585761,2023-02-02,Netflix to feature GM electric cars in programming and a Super Bowl ad,Netflix Inc has unveiled a new star for some of its upcoming programming: electric vehicles from General Motors.
582182,2023-01-20,Netflix's ability to churn out hits gives it an edge over rivals -analysts,"Netflix Inc's steady stream of hit shows is helping it stand out in a crowded market while paving the way for double-digit revenue growth later this year, analysts said, after the firm topped estimates for subscriber additions."
582049,2023-01-20,"As Netflix co-founder pulls back, can CEOs preserve the 'Netflix Way?'","In his book ""No Rules Rules"", Netflix co-founder Reed Hastings described a moment in 2001 when venture capital had dried up, forcing the company to lay off staff and retain only the highest performers. Hastings was surprised to find both morale and performance improved."
581977,2023-01-19,Netflix co-founder Hastings steps down as CEO as company adds subscribers,"Netflix Inc co-founder Reed Hastings said on Thursday he will step down as chief executive, handing the reins of the streaming service to longtime partner and co-CEO Ted Sarandos and the company's chief operating officer, Greg Peters."
581978,2023-01-19,Netflix founder Reed Hastings stepping down as CEO to become executive chairman,"Netflix co-founder Reed Hastings is stepping down as chief executive of the streaming video pioneer but will remain at the company as executive chairman, he announced on Thursday."
581187,2023-01-17,Netflix set for slowest revenue growth as ad plan struggles to gain traction,"Netflix Inc is expected to report its slowest quarterly revenue growth on Thursday as its ad-supported plan struggles to attract customers in the saturating U.S. market, which could pressure the company to pull back on content spending this year."
579554,2023-01-11,Netflix to live-stream Screen Actors Guild Awards,"Netflix Inc will live-stream the annual Screen Actors Guild (SAG) Awards beginning in 2024, as it explores bringing live programming to its service."
711826,2022-12-20,Netflix will be next on Microsoft&rsquo;s shopping list,Satya Nadella keeps thinking bigger. Microsoft&rsquo;s chief executive has been buying new businesses at an impressive clip. Look for him to add Netflix to the list in 2023.
573324,2022-12-13,'Harry & Meghan' documentary ranks as Netflix's biggest documentary debut,"Netflix Inc's documentary series about Britain's Prince Harry and his wife Meghan racked up more viewing time on the streaming service than any other documentary during its first week, the company said on Tuesday."
571368,2022-12-06,Netflix Co-CEO sees no current path to profitability in 'renting big sports',Netflix Inc Co-Chief Executive Ted Sarandos on Tuesday said he sees no sees no current path to profitability by bringing live sports to the streaming service.
571002,2022-12-05,Prince Harry says UK royal household plays 'dirty game' by leaking stories,"Prince Harry said Britain's royal household regularly leak stories about each other, calling it ""a dirty game"" in a new trailer released on Monday for the much-anticipated Netflix documentary series about him and his wife Meghan."
570134,2022-12-01,Netflix to let more subscribers preview content -WSJ ,"Netflix Inc is planning to let tens of thousands of users around the world to preview content from early next year, expanding beyond its current base of 2,000-plus subscribers, the Wall Street Journal reported on Thursday, citing people familiar with the matter."
569876,2022-11-30,Netflix CEO calls resisting ads a mistake,"Netflix Inc co-founder Reed Hastings said on Wednesday he was ""wrong"" to resist ads for his streaming service."
564665,2022-11-10,Chris Rock to be first comedian to perform live on Netflix,Netflix Inc said on Thursday that comedian Chris Rock will be the first artist to perform live on the streaming platform.
563962,2022-11-08,"Netflix explores investing in live sports, bids for streaming rights- WSJ","Netflix Inc is exploring investments in live sports broadcasting and has recently bid for the streaming rights for sports leagues, the Wall Street Journal reported on Tuesday, citing people familiar with the matter."
559209,2022-10-21,Netflix opens 'immersive' store for fans of popular shows,"Streaming giant Netflix has opened a Los Angeles store that it hopes will combine retail therapy with an ""immersive"" experience for fans of its popular ""Stranger Things,"" ""Bridgerton,"" and ""Squid Game"" shows."
558258,2022-10-19,Netflix targets global TV ad market as next business to disrupt,Netflix Inc upended the global entertainment industry about a dozen years ago with a streaming video service that rendered network television programming schedules and movie screening times all but irrelevant.
558083,2022-10-18,"Netflix reverses subscriber slump, projects gains from advertising option","Netflix Inc reversed customer losses and provided a slightly more bullish outlook than Wall Street expected, projecting a new ad-supported streaming option would help attract 4.5 million subscribers by year's end."
557684,2022-10-17,Netflix's forecast in focus as streaming pioneer set to launch ad-supported tier,"Netflix Inc's subscriber growth forecast will be in focus when it reports third-quarter results on Tuesday, with the streaming pioneer set to launch an ad-supported plan to better compete with rivals such as Disney+ and HBO Max."
556831,2022-10-13,Netflix ad-supported plan to launch in November at $7 a month,"Netflix Inc said on Thursday it will introduce a streaming plan with advertising for roughly $7 per month starting on Nov. 3, a move to attract new subscribers after the company lost customers in the first half of the year."
551508,2022-09-24,Netflix dismisses lawsuit against the creators of 'The Unofficial Bridgerton Musical',"Netflix Inc has dropped its lawsuit against the creators of ""The Unofficial Bridgerton Musical,"" according to a document it filed on Friday in federal court."
551509,2022-09-24,Netflix dismisses lawsuit against the creators of 'The Unofficial Bridgerton Musical',"Netflix Inc has dropped its lawsuit against the creators of ""The Unofficial Bridgerton Musical,"" according to a document filed on Friday in federal court."
548939,2022-09-15,Suriname threatens legal action over South Korean hit Netflix show,"Suriname will explore legal action against the producers of South Korea's hit Netflix series ""Narco-Saints"" which fosters negative images of the country by portraying it as a ""narco state,"" its government has said."
548905,2022-09-14,Netflix expects ad-supported tier to get 40 million viewers by 2023 - WSJ,"Netflix Inc expects its upcoming ad-supported subscription plan to reach about 40 million viewers worldwide by the third quarter of 2023, the Wall Street Journal reported on Wednesday, citing a document shared with ad buyers."
546985,2022-09-07,Netflix looks to control cloud computing costs with AWS - WSJ,"Netflix Inc is trying to better control rising cloud computing costs with longtime cloud partner Amazon Web Services as part of its efforts to reduce total expenses, the Wall Street Journal reported on Wednesday, citing people familiar with that work."
546646,2022-09-06,Gulf states demand Netflix pull content deemed offensive,"Gulf Arab states have demanded that U.S. streaming giant Netflix remove content deemed offensive to ""Islamic and societal values"" in the region, Saudi Arabia's media regulator said on Tuesday."
544892,2022-08-30,Netflix hires two top ad executives from Snap,Netflix Inc said on Tuesday it had hired two of social media firm Snap Inc's executives to help the streaming giant with its planned advertising-supported tier.
544229,2022-08-26,Netflix mulls $7-$9 per month for its ad-supported subscription - Bloomberg News,"Netflix Inc is looking to charge about $7 to $9 per month for its new advertising-supported subscription plan, Bloomberg news reported late on Friday."
537992,2022-07-29,Netflix sues creators of alleged 'Bridgerton' knockoff,"Netflix Inc on Friday sued the creators of an alleged unauthorized musical stage production of its popular period drama ""Bridgerton,"" accusing them of copyright infringement."
537434,2022-07-28,"Netflix's 'Gray Man' marketing blitz: emojis, TV ads and a tram","The Gray Man has his own emoji, he has sprinted across 3D billboards from Krakow to Seoul, and he has battled bad guys in more than 100 TV ads."
537239,2022-07-28,Netflix back up after brief streaming outage,"Netflix Inc's streaming services were back up after facing a brief disruption across all devices, the company said on Wednesday evening."
537182,2022-07-28,Netflix experiences streaming issues on all devices,Netflix Inc said on Wednesday it is currently experiencing issues with streaming on all devices.
536708,2022-07-26,Netflix orders sequel and spinoff to Ryan Gosling film 'Gray Man',"Netflix Inc is turning its new spy thriller ""The Gray Man"" into a franchise, announcing plans on Tuesday for a sequel and spinoff to the action movie starring Ryan Gosling."
534913,2022-07-19,"Netflix loses nearly 1 million subscribers, forecast misses Street estimates","Netflix Inc said on Tuesday it lost 970,000 subscribers from April through June, averting the worst-case scenario projected by the company, but offered a forecast below Wall Street expectations for the current quarter."
534405,2022-07-18,How Netflix plans to find its inner &lsquo;Star Wars&rsquo;,"Netflix broke Hollywood's rules to create a $82 billion global streaming colossus that the rest of the entertainment industry rushed to copy. But as growth slows, it is looking backwards for a way forward, borrowing a page from Walt Disney's playbook."
534136,2022-07-15,Netflix down for thousands of users,"Netflix Inc was down for thousands of users on Friday, according to Downdetector.com."
533467,2022-07-13,Netflix names Microsoft as partner for ad-supported subscription plan,"Streaming giant Netflix Inc has selected Microsoft Corp as technology and sales partner for its ad-supported subscription plan, Microsoft said in a blog post on Wednesday. (Reporting by Chavi Mehta in Bengaluru. Editing by Sriraj Kalluvila)"
533125,2022-07-12,Netflix in talks with Hollywood studios for new tier with ads - WSJ,"Netflix Inc is looking to tweak its programming deals with Hollywood studios to enable the streaming pioneer's launch of an advertising-supported version of its service, the Wall Street Journal reported on Tuesday."
533062,2022-07-12,Netflix in talks with Hollywood studios for new tier with ads - WSJ,"Netflix Inc is looking to tweak its programming deals with Hollywood studios to enable the streaming pioneer's launch of an advertising-supported version of its service, the Wall Street Journal reported on Tuesday."
531766,2022-07-06,Netflix greenlights a 'Stranger Things' spin-off series to help build a franchise,"Netflix Inc said on Wednesday it is developing a spin-off of science fiction series ""Stranger Things"" as the streaming service works to build its biggest English-language hit into a broad entertainment franchise."
531515,2022-07-05,Netflix says 'Stranger Things' sets new viewing milestones,"The latest season of Netflix Inc's ""Stranger Things"" has pushed total viewership for the series to more than 1.15 billion hours, the streaming service said on Tuesday."
528410,2022-06-23,Netflix in talks for advertising tie-ups,"Netflix Inc is in talks with several companies for advertising partnerships, co-CEO Ted Sarandos said on Thursday, as the streaming titan looks to plug slowing subscriber growth by rolling out a cheaper plan with ads."
528191,2022-06-22,"NBCUniversal, Google top contenders for tie-up with Netflix for ad-supported plan - WSJ","Comcast Corp's NBCUniversal and Alphabet Inc's Google are leading the race for a tie-up with Netflix Inc to help it create an advertisement-supported subscription plan, the Wall Street Journal reported https://www.wsj.com/articles/comcasts-nbcuniversal-google-among-frontrunners-to-partner-with-netflix-to-help-create-ad-supported-tier..."
527135,2022-06-19,Two actors on Netflix series 'The Chosen One' killed in road accident in Mexico - WSJ,"Two actors from the Netflix's original series ""The Chosen One"" were killed and six people injured in a road accident on Mexico's Baja California Sur peninsula, the Wall Street Journal reported on Saturday."
525220,2022-06-10,Netflix shares slide as Goldman downgrades on grim economic picture,"Netflix Inc shares fell 5% on Friday after Goldman Sachs downgraded the streaming giant, which is facing a slowdown in consumer spending and tough competition from Amazon.com and Walt Disney Co."
521022,2022-05-24,Netflix releases new game titles,"Netflix Inc announced the launch of three mobile games on Tuesday, with a fourth title coming at the end of the month, as the streaming service best known for its movies and TV shows deepens its investment in interactive entertainment."
520832,2022-05-24,Netflix goes to 'Tollywood' and beyond for long-sought India growth,"In southern India, devoted fans worship film and TV stars like gods, erecting huge statues of actors which are bathed in milk as part of prayer rituals for a movie's success."
519911,2022-05-20,Netflix to pay $59 million to settle Italian tax dispute,"U.S. streaming service Netflix has agreed to settle a tax dispute with Italy, the company and legal sources said on Friday."
518742,2022-05-17,"Netflix lays off about 150 employees, mostly in the U.S","Netflix on Tuesday said it has laid off about 150 people, mostly in the United States, as the streaming service company faces slowing growth."
518744,2022-05-17,"Netflix lays off approximately 150, mostly in U.S.","Netflix on Tuesday said it has laid off about 150 people, mostly in the United States, amid a period of slowing growth."
516227,2022-05-10,Netflix tells employees ads may appear by end of 2022 - NYT,"Netflix Inc could introduce its lower-priced ad-supported subscription plan by the end of the year, earlier than originally planned, the New York Times reported https://www.nytimes.com/2022/05/10/business/media/netflix-commercials.html?searchResultPosition=1 on Tuesday."
516091,2022-05-10,Netflix tells employees ads may appear by end of 2022 - NYT,"Netflix Inc could introduce a lower-priced ad-supported subscription plan by the end of the year, the New York Times reported https://www.nytimes.com/2022/05/10/business/media/netflix-commercials.html?searchResultPosition=1 on Tuesday, citing an internal note to employees."
514212,2022-05-04,Netflix shareholders sue over subscription slump disclosures,Netflix Inc has been hit with a shareholder lawsuit in a U.S. court in California accusing the streaming entertainment company of misleading the market about its ability to keep adding subscribers in recent months.
513804,2022-05-03,Netflix adds online game Relic Hunters from Brazilian developer to its catalog,"Netflix Inc is exclusively adding shooter-looter game ""Relic Hunters: Rebels"", the first mobile game from Brazilian developer Rogue Snail, to its gaming catalog, the streaming platform said on Tuesday."
513657,2022-05-03,"S.Korea minister nominee opposes ""problems"" from network fee push on Google, Netflix",A South Korean ministerial nominee said on Tuesday he would try to prevent problems arising from a legislative push to make such global content providers as Netflix and Alphabet's Google pay local network fees.
511469,2022-04-26,Exclusive-Netflix inks Japan studio deal in anime push,"Netflix Inc on Tuesday announced a multi-film deal with Japan's Studio Colorido, as the streaming giant ramps up its anime offering and looks to Asia for growth."
509572,2022-04-20,"Ackman gives up on Netflix, taking $400 million loss as shares tumble","Billionaire investor William Ackman liquidated a $1.1 billion bet on Netflix on Wednesday, locking in a loss of more than $400 million as the streaming service's stock plunged following news that it lost subscribers for the first time in a decade."
509576,2022-04-20,Ackman's Pershing Square sells Netflix investments,Billionaire investor William Ackman's hedge fund Pershing Square Holdings Ltd said on Wednesday it had sold all its investment in Netflix Inc. (Reporting by Tiyashi Datta in Bengaluru)
509529,2022-04-20,Investors skeptical of Netflix's plans to crack down on account sharing,Netflix Inc's plans to get tough on account sharing failed to reassure Wall Street that the world's largest streaming video company had found a way to spark new growth.
