Id,Date,Title,Short Description
337070,2021-04-15,Verizon to launch 5G internet for businesses in 21 U.S. cities,"Verizon Communications Inc (VZ.N), one of the largest U.S. telecom companies, said on Thursday it will launch 5G internet for businesses in 21 U.S. cities this month, expanding its presence from Chicago, Houston and Los Angeles."
324367,2021-04-01,Verizon signs first private 5G contract in Europe,"Verizon Communications Inc, one of the largest U.S. telecom companies, on Thursday signed its first private 5G contract in Europe with Associated British Ports (ABP) to deploy the mobile network at the Port of Southampton."
332929,2021-03-17,AT&T halting some free data services in response to California law,"AT&T Inc (T.N) said Wednesday it will halt some free data services in response to a California net neutrality law, the latest flashpoint in an ongoing debate over internet rules."
254896,2021-03-15,Software startup Sprinklr confidentially files for IPO,"Sprinklr, which counts Microsoft Corp (MSFT.O) and telecom operator Verizon Communication Inc (VZ.N) as customers, has confidentially filed with the U.S. Securities and Exchange Commission for an initial public offering, the software company said on Monday. "
337112,2021-03-03,"Zoom recovers from hours-long outage, says issues were likely due to local internet glitch",Zoom Video Communications Inc (ZM.O) said it had recovered from an outage where some users were unable to join meetings on the video-conferencing platform on Wednesday.
337128,2021-02-25,EU-U.S. data flows could face 'massive disruption' - Irish regulator,"One of the European Union's most powerful data regulators has warned companies may yet face massive disruption to translatlantic data flows as a result of an EU court ruling last year, despite efforts by policymakers to avoid that outcome."
257695,2021-02-17,US STOCKS Nasdaq ends lower as tech slides; inflation concerns weigh,The Nasdaq closed lower while the S&P 500 was little changed on Wednesday as investors rotated out of technology shares and concerns about inflation added some pressure on stocks.
257703,2021-02-17,"US STOCKS S&P 500, Nasdaq fall as tech slides and inflation concerns weigh",The S&P 500 and the Nasdaq fell on Wednesday as concerns about inflation pressured stocks and investors rotated out of technology shares.
257747,2021-02-17,US STOCKS Nasdaq falls as big tech slides; Fed minutes in focus,"The Nasdaq fell on Wednesday led by a slide in shares of technology-related companies as investors rotated out of growth stocks, while awaiting the release of minutes from the U.S Federal Reserve&rsquo;s January meeting later in the day."
257763,2021-02-17,US STOCKS Wall Street set for subdued open with Fed minutes in focus,Wall Street's main indexes were set for a subdued open on Wednesday as investors stayed away from making big bets ahead of the release of minutes from the U.S Federal Reserve's January meeting.    
257863,2021-02-17,U.S. ITC to investigate Ericsson complaint against Samsung over 5G wireless equipment,The U.S. International Trade Commission (ITC) said on Tuesday it would open an investigation after Ericsson (ERICb.ST) claimed Samsung Electronics Inc (005930.KS) had infringed on some of its patents in 4G and next generation 5G wireless cellular communications infrastructure systems.
257867,2021-02-16,"Buffett's Berkshire reveals big stakes in Verizon, Chevron","Warren Buffett's Berkshire Hathaway Inc (BRKa.N) on Tuesday announced two major new investments, revealing an $8.6 billion stake in the phone company Verizon Communications Inc (VZ.N) and a $4.1 billion stake in oil company Chevron Corp (CVX.N)."
221319,2021-02-05,U.S. states ask FCC to scrutinize Verizon's plan to buy Tracfone,The attorneys general of 16 U.S. states and the District of Columbia on Friday urged the Federal Communications Commission (FCC) to thoroughly investigate Verizon Communications Inc's proposed $6.25 billion acquisition of pre-paid mobile phones provider Tracfone and impose...
333010,2021-02-05,U.S. states ask FCC to scrutinize Verizon's plan to buy Tracfone,The attorneys general of 16 U.S. states and the District of Columbia on Friday urged the Federal Communications Commission (FCC) to thoroughly investigate Verizon Communications Inc's  (VZ.N) proposed $6.25 billion acquisition of pre-paid mobile phones provider Tracfone and impose conditions if it approves  the deal. 
260494,2021-01-26,"US STOCKS S&P, Nasdaq slip from record levels as earnings season gains speed","The S&P and Nasdaq slipped from record levels at the close on Tuesday as investors digested a batch of corporate earnings results, while an expected policy announcement from the Federal Reserve on Wednesday helped to limit moves."
260497,2021-01-26,US STOCKS Wall St edges up as earnings season gains speed,"U.S. stocks edged up on Tuesday to push the S&P 500 to a new high as investors digested a batch of corporate profit results, including Johnson & Johnson's strong profit forecast and 3M's quarterly profit beat as the pace of earnings season picks up."
337150,2021-01-26,FCC'S acting chair says agency reviewing reports of U.S. East Coast internet outages,The acting Federal Communications Commission chair said the telecommunications regulator is reviewing reports of internet-related outages on the U.S. East Coast on Tuesday that made it difficult for some people to work or to go to online school.
260503,2021-01-26,Widespread internet outage hits U.S. East Coast,"Thousands of users across the U.S. East Coast faced widespread internet outage from providers including Verizon Communications Inc (VZ.N) on Tuesday, disrupting services offered by Google, Amazon, Zoom, Slack and other tech firms."
221925,2021-01-26,Verizon misses postpaid phone subscriber estimates,"Verizon Communications Inc said on Tuesday it added fewer monthly bill-paying phone subscribers than expected during the fourth quarter, as it faced increased competition from rivals T-Mobile US Inc and AT&T Inc."
333048,2021-01-26,Verizon misses postpaid phone subscriber estimates,"Verizon Communications Inc (VZ.N) said on Tuesday it added fewer monthly bill-paying phone subscribers than expected during the fourth quarter, as it faced increased competition from rivals T-Mobile US Inc (TMUS.O) and AT&T Inc (T.N)."
260623,2021-01-26,Google stops donations to U.S. Congress members who voted against election results,Alphabet Inc's (GOOGL.O) Google said on Monday it will not make contributions from its political action committee this election cycle to any Congress member who voted against certifying the results of the presidential election. 
261539,2021-01-17,Samsung's Jay Y. Lee on cusp of stepping out of father's shadow,"For years, legal troubles have cast a cloud over Samsung Electronics (005930.KS) Vice Chairman Jay Y. Lee as he stood on the cusp of stepping out of his father's shadow and making a name for himself as the leader of the global tech giant."
333070,2021-01-15,Net proceeds in key U.S. spectrum auction tops $80 billion,The Federal Communications Commission said that the first phase in the largest auction of mid-band 5G spectrum to date had raised a record $80.9 billion in gross proceeds.
337164,2021-01-12,"Verizon sets 5G partnerships with NFL, New York's Met art museum and UPS","Delivery drones, virtual art exhibits and U.S. football games will headline Verizon Communications Inc's (VZ.N) announcements on Monday at the annual consumer electronics tradeshow CES as it shows off 5G technology partnerships with the National Football League (NFL), the Metropolitan Museum of Art and UPS(UPS.N)."
343083,2021-01-12,"Verizon sets 5G partnerships with NFL, New York's Met art museum and UPS","Delivery drones, virtual art exhibits and U.S. football games will headline Verizon Communications Inc's announcements on Monday at the annual consumer electronics tradeshow CES as it shows off 5G technology partnerships with the National Football League (NFL), the Metropolitan..."
222529,2021-01-11,Verizon will suspend donations to lawmakers who opposed Biden certification,"U.S. wireless carrier Verizon Communications will suspend donations by its political action committee to lawmakers who did not back the certification of President-elect Joe Biden's victory last week, a spokesman told Reuters."
337165,2021-01-11,Verizon will suspend donations to lawmakers who opposed Biden certification,"U.S. wireless carrier Verizon Communications (VZ.N) will suspend donations by its political action committee to lawmakers who did not back the certification of President-elect Joe Biden's victory last week, a spokesman told Reuters."
246325,2021-01-01,"Verizon, Hearst Television reach deal to avoid blackout in some U.S. markets",Verizon Communications Inc said on Friday it has reached a distribution agreement with Hearst Television to avoid a New Year's Day blackout of the broadcasting group's channels on Verizon's fiber-optic networks in U.S. markets including Boston and Baltimore.
223012,2020-12-29,Verizon says could stop offering Hearst TV channels amid price dispute,"Verizon Communications Inc indicated on Tuesday it might stop offering channels owned by Hearst Television next year, saying the multimedia company was demanding higher rates to broadcast its channels on the telecommunication giant's fiber optic networks."
337166,2020-12-29,Verizon says could stop offering Hearst TV channels amid price dispute,"Verizon Communications Inc (VZ.N) indicated on Tuesday it might stop offering channels owned by Hearst Television next year, saying the multimedia company was demanding higher rates to broadcast its channels on the telecommunication giant's fiber optic networks."
337178,2020-12-17,FOCUS Samsung works its way into European 5G race to fill Huawei gap,"European mobile operators are starting to consider Samsung Electronics (005930.KS), long seen as a non-starter, in the race to replace China's Huawei as the supplier of their fledgling 5G systems, although early talks suggest it will still be an uphill struggle."
337182,2020-12-16,"Samsung ties up with IBM to combine private 5G with ""edge computing""","Samsung Electronics (005930.KS) on Wednesday signed a partnership with IBM (IBM.N) to combine ""edge computing"" with private 5G networks, the latest tie-up among big technology firms trying to help customers automate production."
224927,2020-11-19,"Verizon, Apple partner to swap out corporate-owned phones for 5G iPhones",Apple Inc <AAPL.O> and Verizon Communications <VZ.N> on Thursday announced a program in which Verizon will subsidize the replacement of corporate customers' entire fleet of smartphones with any of Apple's iPhone 12 models.
226356,2020-10-21,Verizon profit beats estimates on remote working boost,"Verizon Communications Inc <VZ.N> beat estimates for third-quarter profit on Wednesday, helped by strong demand for its phone and internet services as offices and schools continued to operate virtually amid the COVID-19 pandemic."
337271,2020-10-21,Verizon adds more-than-expected monthly phone subscribers,Verizon Communications Inc on Wednesday added more monthly bill-paying phone subscribers than expected as people bought new connections to power work-from-home set-ups.
226478,2020-10-19,"Verizon signs up Microsoft, Nokia to help clients build private 5G networks","Verizon said on Monday it has struck deals with Microsoft and Nokia to improve the telecoms giant's ability to target business customers by offering clients the ability to automate factory floors, lower costs and speed up data traffic through private 5G networks."
228844,2020-09-15,Nokia takes a hit as Samsung secures Verizon 5G deal,Finnish telecom firm Nokia has suffered a setback after a source close to the matter confirmed it had lost out to Samsung Electronics on a part of the contract to supply new 5G equipment to Verizon in the United States.
228412,2020-09-14,Verizon to buy pre-paid mobile service Tracfone in $6.25 billion deal,"Verizon Communications Inc <VZ.N> said on Monday it will buy pre-paid mobile phones provider Tracfone, a unit of Mexican telecoms giant America Movil <AMXL.MX>, in a $6.25 billion cash and stock deal."
228836,2020-09-07,Samsung Electronics wins $6.6 billion Verizon order for network equipment,"Samsung Electronics <005930.KS> said on Monday it had won a $6.64 billion order to provide wireless communication solutions to Verizon <VZ.N> in the United States, a major win for the South Korean firm in the next-generation 5G network market."
231039,2020-07-24,"Verizon beats estimates on lockdown boost to phone, internet services",Verizon Communications Inc <VZ.N> on Friday beat estimates for second-quarter profit and revenue on strong demand for its phone and internet services as coronavirus-induced lockdowns prompted a rapid shift to remote working and learning.
433278,2020-07-24,Verizon adds more-than-expected monthly phone subscribers in second quarter,"Verizon Communications Inc added more phone subscribers who pay a monthly bill than analysts expected, as demand for its services picked up during stay-at-home orders."
433280,2020-07-24,Verizon adds more-than-expected monthly phone subscribers in second quarter,"Verizon Communications Inc added more phone subscribers who pay a monthly bill than analysts expected, as demand for its services picked up during stay-at-home orders."
231708,2020-07-14,"India's Bharti Airtel, Verizon tie up on video-conferencing tool","Bharti Airtel Ltd <BRTI.NS> is partnering with Verizon Communications Inc's <VZ.N> BlueJeans to launch a business-focused video conferencing tool, the Indian wireless carrier said on Tuesday."
232782,2020-06-25,"Verizon suspends advertising on Facebook, joins growing boycott","Verizon Communications Inc said on Thursday it was pausing advertising on Facebook Inc in July, in support of a campaign that called out the social media giant for not doing enough to stop hate speech on its platforms."
433511,2020-06-25,Verizon suspends advertising on Facebook,Verizon Communications Inc said on Thursday it was pausing advertising on Facebook Inc following wide spread support for a campaign that called out the social media giant for not doing enough to stop hate speech on its platforms.
433510,2020-06-25,Verizon suspends advertising on Facebook,Verizon Communications Inc said on Thursday it was pausing advertising on Facebook Inc following wide spread support for a campaign that called out the social media giant for not doing enough to stop hate speech on its platforms.
234593,2020-05-19,Financial gain trumps espionage as top motivator in cyber attacks: report,"Money trumped spying as the top motivator for data breaches last year, according to Verizon's annual report on cyber crimes published on Tuesday."
235604,2020-04-24,Verizon pulls 2020 revenue view as it loses wireless subscribers,"Verizon Communications Inc <VZ.N> withdrew its full-year revenue outlook on Friday as it lost 68,000 phone subscribers who pay a monthly bill in the first quarter amid lockdowns due to coronavirus outbreak that closed 70% of its stores."
244508,2020-04-16,Verizon snaps up Zoom rival BlueJeans for less than $500 million,"Verizon Communications Inc on Thursday agreed to buy BlueJeans Network Inc, a rival of Zoom Video Communications Inc, for less than $500 million as it looks to tap into the new-found popularity of video-conferencing apps."
238513,2020-03-12,Verizon raises 2020 capital expenditure in 5G push,Verizon Communications Inc on Thursday raised its full-year capital expenditure as it accelerates its transition to 5G network.
239723,2020-02-21,Big tech cos pull out of San Francisco conferences on coronavirus concerns,"Verizon Communications Inc <VZ.N> has pulled out of the RSA cyber security conference due to coronavirus-related concerns, the organizer said https://www.rsaconference.com/novel-coronavirus-update on Friday."
240360,2020-02-06,Huawei sues Verizon over patents; Verizon blasts 'PR stunt',China's biggest telecommunications equipment maker will square off in court against the No. 1 U.S. wireless carrier over whether Verizon Communications Inc should pay Huawei Technologies Co Ltd for patent infringement.
240798,2020-01-30,Verizon shares down on profit miss even as wireless customers added,Verizon Communications Inc <VZ.N> shares fell about 1% on Thursday as quarterly profits missed estimates even though the company added more monthly mobile phone subscribers than expected as adding the Disney+ streaming service helped some of its plans.
204795,2018-06-19,Verizon to stop selling phone location data to third parties,Verizon Communications Inc will stop selling its customers' phone location data to third parties after an investigation by a U.S. Senator found law enforcement agencies were able to use the data to track people without their consent.
204777,2018-06-08,"Verizon names tech chief CEO, prioritizes 5G network over content","Verizon Communications Inc <VZ.N> named Chief Technology Officer Hans Vestberg as its new CEO on Friday, surprising analysts and signaling the largest U.S. wireless company's priority is building the next-generation 5G network, not expanding further into media content."
204803,2018-04-24,Verizon first-quarter results beat estimates,"Verizon Communications Inc <VZ.N> reported better-than-expected first-quarter results on Tuesday as the No. 1 U.S. wireless carrier lost fewer monthly phone subscribers than feared, and the company's chief financial officer said it was continuing to explore a new video service..."
37636,2018-04-13,BRIEF-Verizon Communications Reports 9.3 Pct Passive Stake In Helios And Matheson Analytics,"* VERIZON COMMUNICATIONS INC REPORTS 9.3 PCT PASSIVE STAKE IN HELIOS AND MATHESON ANALYTICS INC AS OF APRIL 4, 2018 - SEC FILING Source text: [https://bit.ly/2JKtWwc] Further company coverage:"
204819,2018-03-12,Data breach victims can sue Yahoo in the United States: judge,Yahoo has been ordered by a federal judge to face much of a lawsuit in the United States claiming that the personal information of all 3 billion users was compromised in a series of data breaches.
37633,2018-03-05,BRIEF-Verizon Announces Tender Offers For 13 Series Of Notes,* VERIZON - ANNOUNCED COMMENCEMENT OF 13 SEPARATE OFFERS TO PURCHASE Source text for Eikon: Further company coverage:
204807,2018-02-28,"Verizon, Straight Path pay $614 million civil penalty to U.S. FCC: statement","Verizon Communications Inc <VZ.N> and its Straight Path Communications Inc unit paid a $614 million civil penalty as part of a January 2017 settlement with the U.S. Federal Communications Commission, the agency said on Wednesday."
37649,2018-01-24,BRIEF-Verizon Telematics Says It Acquired Movildata Internacional,* TELEMATICS CONTINUES EUROPEAN EXPANSION WITH ITS ACQUISITION OF MOVILDATA INTERNACIONAL
204804,2018-01-23,"Verizon quarterly revenue, subscribers beat estimates","Verizon Communications Inc <VZ.N> on Tuesday reported quarterly revenue that exceeded analyst estimates as it added phone subscribers, and the company's chief executive said it was not currently considering a large media acquisition."
204811,2018-01-17,Verizon says new U.S. tax law to increase fourth-quarter earnings,Verizon Communications Inc said on Wednesday the tax overhaul bill signed into law by U.S. President Donald Trump late last year will result in a one-time reduction in net deferred income tax liabilities of about $16.8 billion.
37639,2018-01-17,Verizon says new tax law to increase fourth-quarter earnings,Verizon Communications Inc said on Wednesday the tax overhaul bill signed into law by U.S. President Donald Trump late last year will result in a one-time reduction in net deferred income tax liabilities of about $16.8 billion.
204793,2018-01-17,Verizon renews NBA deal as it seeks to be go-to screen for sports,"Verizon Communications has renewed its deal with the National Basketball Association for two years, allowing users to live-stream games on its Yahoo platform and mobile devices and access out-of market live games."
204774,2018-01-05,"Verizon removes Bloomberg TV, refusing to pay carriage fees","Verizon Communications Inc has pulled Bloomberg L.P.'s news network, Bloomberg TV, from 4.6 million of its pay-TV customers after the financial news provider asked the carrier to pay it for its content for the first time ever."
204780,2017-12-11,Verizon to pay $2.25 billion to NFL for five-year streaming deal: source,"Verizon Communications Inc <VZ.N> will pay around $2.25 billion for a five-year partnership with the National Football League that allows users to stream games on its Yahoo and go90 platforms as well as on mobile devices, a source told Reuters on Monday."
204779,2017-11-18,Verizon close to announcing digital streaming deal with NFL: Bloomberg,"Verizon Communications Inc, no. 1 U.S. wireless carrier, is close to a new deal with the National Football League for digital streaming rights, Bloomberg reported, citing people familiar with the matter."
99702,2017-11-13,"AT&T, Verizon strike tower agreement in effort to diversify vendors","AT&T Inc and Verizon Communications Inc said on Monday they have agreed to lease hundreds of new cell towers from owner and operator Tillman Infrastructure, a move they hope will give them more leverage in negotiations with major U.S. tower vendors."
204798,2017-10-19,Breakingviews - Verizon stuck in neutral as rivals shift,"Verizon’s perch as the No. 1 carrier in the United States looks secure. The $200 billion telecom firm reported a rise in wireless subscribers on Thursday. But the gap is narrowing. Cable rivals Comcast and Charter are also offering mobile services, AT&T is trying to become..."
204805,2017-10-19,Verizon quarterly revenue tops estimates as subscribers rise,"Verizon Communications Inc's <VZ.N> quarterly revenue topped Wall Street analyst estimates on Thursday and the company added more phone subscribers than expected, sending shares of the No. 1 U.S. wireless carrier up in mid-morning trading."
204787,2017-10-17,Verizon to pay $17.7 million to resolve school broadband probe,Verizon Communications Inc <VZ.N> said on Tuesday it will pay $17.7 million to resolve a probe by U.S. regulators and the Justice Department into potential payment violations related to a federal school broadband program.
204817,2017-10-10,Verizon media chief departing after not getting top job,Verizon Communication Inc <VZ.N> media chief Marni Walden confirmed on Tuesday she had decided to leave the telecommunications company next year after it became clear she would not become its next chief executive.
204816,2017-10-06,Breakingviews - Yahoo’s corpse keeps festering at Verizon,"Yahoo is like a zombie feasting on Verizon’s brains. Marni Walden, a top executive at the $200 billion U.S. telecom group, is leaving just a day after the internet firm she helped to acquire tripled its tally of customer accounts exposed to a 2013 hack. While the company..."
204818,2017-10-04,Verizon's media head Marni Walden to leave,"Verizon Communications Inc <VZ.N> on Wednesday said Marni Walden, executive vice president and president of global media, will leave the company in February 2018."
473151,2017-08-31,Yahoo must face litigation by data breach victims: U.S. judge,A U.S. judge said Yahoo must face nationwide litigation brought on behalf of well over 1 billion users who said their personal information was compromised in three massive data breaches.
473152,2017-08-31,Yahoo must face litigation by data breach victims: U.S. judge,A U.S. judge said Yahoo must face nationwide litigation brought on behalf of well over 1 billion users who said their personal information was compromised in three massive data breaches.
473153,2017-08-31,Yahoo must face litigation by data breach victims: U.S. judge,A U.S. judge said Yahoo must face nationwide litigation brought on behalf of well over 1 billion users who said their personal information was compromised in three massive data breaches.
473154,2017-08-31,Yahoo must face litigation by data breach victims: U.S. judge,A U.S. judge said Yahoo must face nationwide litigation brought on behalf of well over 1 billion users who said their personal information was compromised in three massive data breaches.
336489,2017-08-21,Yahoo owes millions for busting NCAA tournament bracket deal: court,"Yahoo Inc owes a prize promoter $5.5 million for backing out of a contract to pay $1 billion for predicting every winner in the 2014 NCAA men's basketball tournament, and entering a similar contract with Quicken Loans Inc and Warren Buffett's Berkshire Hathaway Inc <BRKa.N..."
207658,2017-06-15,Verizon to incur $500 million in pre-tax costs from Yahoo deal,Verizon Communications Inc <VZ.N> said on Thursday it expected to incur about $500 million in pre-tax expenses in the second quarter as a result of its $4.48 billion purchase of Yahoo Inc's <YHOO.O> core business.
37640,2017-06-15,BRIEF-Verizon expects to record expenses of about $500 mln pre-tax in Q2,"* Expects to record severance, acquisition and integration related expenses of approximately $500 million pre-tax in Q2 of 2017"
207657,2017-06-13,"Verizon closes Yahoo deal, Mayer steps down","Verizon Communications Inc <VZ.N> said on Tuesday it closed its $4.48 billion acquisition of Yahoo Inc's <YHOO.O> core business and that Marissa Mayer, chief executive of the internet company, had resigned."
37637,2017-06-13,"BRIEF-Verizon completes Yahoo acquisition, Mayer resigns from Yahoo","* Verizon completes Yahoo acquisition, creating a diverse house of 50+ brands under new Oath subsidiary"
204790,2017-06-08,"Verizon plans to cut 2,000 jobs at Yahoo, AOL: source","Verizon Communications Inc <VZ.N> is expected to cut about 2,000 jobs when it completes its $4.48 billion acquisition of Yahoo Inc's <YHOO.O> core assets next week, a person briefed on the matter said."
215197,2017-06-08,"Verizon plans to cut about 2,000 jobs at Yahoo, AOL - source","Verizon Communications Inc is expected to cut about 2,000 jobs when it completes its $4.48 billion acquisition of Yahoo Inc's core assets next week, a person briefed on the matter said."
207656,2017-06-08,Yahoo shareholders approve sale of core business to Verizon,"Yahoo Inc <YHOO.O> shareholders on Thursday approved the company's pending sale of its core internet business to Verizon Communications Inc <VZ.N> for $4.48 billion, according to preliminary results from a shareholder meeting."
37647,2017-06-01,BRIEF-Verizon sets quarterly dividend of $0.5775 per share,* Sets quarterly dividend of $0.5775 per share Source text for Eikon: Further company coverage:
37634,2017-05-22,BRIEF-Verizon CEO says Yahoo deal expected to close around mid-June- JPM conference,* Verizon CEO Lowell McAdam at JPM conference- building fiber infrastructure better than the alternative of buying spectrum
37641,2017-05-15,BRIEF-Verizon launches retail notes program,* Verizon internotes will be senior unsecured obligations of Verizon and may be offered on a recurring basis
37643,2017-05-12,BRIEF-Verizon offering $1.5 bln of floating rate notes due 2020,* Offering $1.5 billion of floating rate notes due 2020 - sec filing
180490,2017-05-11,Verizon beats AT&T to buy spectrum holder Straight Path,"Verizon Communications Inc <VZ.N> snapped up wireless spectrum holder Straight Path Communications Inc <STRP.A> in a $3.1 billion deal, roughly double rival AT&T's <T.N> initial offer, as Verizon seeks an advantage in the race toward a 5G network."
37650,2017-05-11,BRIEF-Verizon to buy Straight Path for more than $3 billion- WSJ,"* Verizon Communications to buy Straight Path Communications for more than $3 billion, after beating rival AT&T Inc in bidding war - WSJ, citing sources Source text : http://on.wsj.com/2q53KVc"
204791,2017-05-08,Verizon does not feel pressure to do big deal: CEO,"Verizon Communications Inc <VZ.N> does not see an urgent need to undertake a big strategic merger or acquisition, its chief executive said on Monday, as some Wall Street analysts have urged the wireless company to do."
37642,2017-05-02,BRIEF-Verizon launches software-defined perimeter service,* Verizon launches software-defined perimeter service to help enterprises proactively prevent cyberattacks Source text for Eikon: Further company coverage:
204800,2017-04-20,"Verizon profit, revenue miss Wall Street view as subscribers dash","Verizon Communications Inc <VZ.N> on Thursday reported its first-ever quarterly loss of subscribers, even as it offered an unlimited data plan, raising questions on whether the No. 1 U.S. wireless carrier may need a larger acquisition than Yahoo to diversify its business."
204797,2017-04-20,Verizon's M&A signal comes in a little clearer,Verizon's M&A signal is starting to come in a little clearer. The U.S. telecommunications titan reported a 20 percent drop in quarterly profit as a new sales initiative failed to attract customers. Its strategy behind buying AOL and Yahoo is perplexing. All of it probably...
215199,2017-04-20,Verizon reports 20 pct fall in quarterly profit,"Verizon Communications Inc, the No. 1 U.S. wireless carrier, reported a 20 percent fall in quarterly profit as it lost wireless postpaid subscribers despite the re-launch of unlimited data plans."
