Id,Date,Title,Short Description
316743,2021-03-04,Qualcomm takes aim at Apple with line of wireless audio chips,Qualcomm Inc on Thursday announced a new line of chips for connecting wireless speakers and headphones designed to help Android phones rival the ease-of-use of Apple Inc's headphones.
322514,2021-02-26,Biden on track to apply Trump-era rule targeting Chinese tech supply chain concerns,"The Biden administration plans to allow a Trump-era rule targeting Chinese technology firms deemed to pose a threat to the United States to go into effect despite objections from U.S. businesses, the U.S. Commerce Department said on Friday."
324486,2021-02-23,Bharti Airtel partners with Qualcomm to drive 5G services in India,"Bharti Airtel Ltd said on Tuesday it will work with U.S. chipmaker Qualcomm for 5G services in India, as telecom firms in the world's second-largest wireless market gear up to usher in the latest generation of wireless networks."
332989,2021-02-13,U.S. FTC opens probe into Nvidia's acquisition of Arm -Bloomberg,"The U.S. Federal Trade Commission has opened an in-depth probe into Nvidia Corp's (NVDA.O) agreement to acquire Arm Ltd, Bloomberg reported on Friday, citing a source."
316845,2021-02-09,Qualcomm targets markets beyond phones with new 5G chip,Qualcomm Inc on Tuesday released a new chip for connecting devices to 5G networks that it hopes will be adopted for home internet use and inside businesses as a competitor to WiFi.
337143,2021-02-09,Qualcomm targets markets beyond phones with new 5G chip,Qualcomm Inc (QCOM.O) on Tuesday released a new chip for connecting devices to 5G networks that it hopes will be adopted for home internet use and inside businesses as a competitor to WiFi.
258875,2021-02-08,"Taiwan January exports rocket to record high, outlook rosy","Taiwan's exports rose in January for the seventh consecutive month, with the unexpectedly strong pace setting a new record as its manufacturers benefited from consumers staying at home during the COVID-19 pandemic and new technologies such as 5G."
221429,2021-02-03,Qualcomm shares drop as chip supply constraints hold back sales,Qualcomm Inc shares fell 7.6% in after-hours trading on Wednesday as the company said that semiconductor supply constraints that have roiled the industry were hampering its sales growth.
259271,2021-02-03,Qualcomm shares drop as chip supply constraints hold back sales,Qualcomm Inc (QCOM.O) shares fell 7.6% in after-hours trading on Wednesday as the company said that semiconductor supply constraints that have roiled the industry were hampering its sales growth.
221776,2021-01-28,Qualcomm loses fight against EU antitrust regulators' data demand,"Qualcomm on Thursday lost its fight against a data demand from EU antitrust regulators after Europe's top court reaffirmed the regulators' right to see it, in a case that has already landed the company a 242-million-euro ($292.60 million) fine."
221905,2021-01-26,Qualcomm to supply General Motors with 'cockpit' chips for next generation vehicles,Qualcomm Inc on Tuesday said it will supply a range of chips for General Motors Co's next generation of vehicles.
355039,2021-01-26,"Auto tech firm Veoneer inks collaboration deal with Qualcomm, shares rise","Automotive technology firm Veoneer and U.S. chip giant Qualcomm have signed a collaboration deal to develop a software and chip platform for advanced driver assistance systems, Veoneer said on Tuesday."
355038,2021-01-26,"Auto tech firm Veoneer inks collaboration deal with Qualcomm, shares rise","Automotive technology firm Veoneer and U.S. chip giant Qualcomm have signed a collaboration deal to develop a software and chip platform for advanced driver assistance systems, Veoneer said on Tuesday."
261699,2021-01-15,"Samsung launches new flagship Galaxy S smartphone early, targets remote workers, gamers","Samsung Electronics Co Ltd (005930.KS) on Thursday unveiled the first Galaxy S smartphone with a stylus for on-screen work called the S Pen, more than a month ahead of its usual annual release schedule for models of its flagship compact phone. "
222437,2021-01-13,"Qualcomm eyes challenge to Apple, Intel with $1.4 billion deal for chip startup","Qualcomm Inc on Wednesday said it will acquire Nuvia Inc, a chip startup founded by Apple Inc veterans, for $1.4 billion, with plans to put the firm's technology into its smartphone, laptop and automotive processors."
222832,2021-01-05,Chip giant Qualcomm names Amon CEO as 5G era ramps up,"Qualcomm Inc, the world's biggest supplier of mobile phone chips, said on Tuesday it had named its president and chip division head Cristiano Amon as its new chief executive."
264401,2020-12-11,US STOCKS Stimulus uncertainty hems in Wall St; Disney soars,"The S&P 500 and Nasdaq closed with modest declines on Friday, as uncertainty over fresh economic stimulus dented confidence, although strong gains from Walt Disney helped the Dow Industrials eke out a gain."
264409,2020-12-11,US STOCKS Stimulus uncertainty holds Wall St in check; Disney soars,"The S&P 500 and Nasdaq were lower on Friday, as uncertainty over fresh economic stimulus dented confidence, although strong gains from Walt Disney helped keep the Dow Industrials afloat."
333132,2020-12-11,Marvell introduces chips for open-source 5G networking gear,Marvell Technology Group Ltd (MRVL.O) on Tuesday rolled out a set of semiconductors aimed at a new wave of 5G networking gear designed to let telecommunications carriers mix and match equipment more easily.
454693,2020-12-01,Qualcomm taps Samsung to make new flagship 5G smartphone chips,Qualcomm Inc on Tuesday announced a new flagship smartphone chip that will feature enhanced gaming and photo abilities and will be manufactured by Samsung Electronics Co Ltd's chipmaking division.
454692,2020-12-01,Qualcomm taps Samsung to make new flagship 5G smartphone chips,Qualcomm Inc on Tuesday announced a new flagship smartphone chip that will feature enhanced gaming and photo abilities and will be manufactured by Samsung Electronics Co Ltd's chipmaking division.
454694,2020-12-01,Qualcomm taps Samsung to make new flagship 5G smartphone chips,Qualcomm Inc on Tuesday announced a new flagship smartphone chip that will feature enhanced gaming and photo abilities and will be manufactured by Samsung Electronics Co Ltd's chipmaking division.
225198,2020-11-14,Qualcomm receives U.S. permission to sell 4G chips to Huawei in exception to ban,"Qualcomm Inc on Friday received a license from the U.S. government to sell 4G mobile phone chips to China's Huawei Technologies Co Ltd, an exemption to U.S. trade restrictions imposed amid rising tensions with China."
462081,2020-11-13,Qualcomm receives U.S. license to sell 4G chips to Huawei,"Qualcomm Inc on Friday said it had received a license from the U.S. government to sell ""some 4G products"" to Huawei Technologies Co Ltd."
462080,2020-11-13,Qualcomm receives U.S. license to sell 4G chips to Huawei,"Qualcomm Inc on Friday said it had received a license from the U.S. government to sell ""some 4G products"" to Huawei Technologies Co Ltd."
462079,2020-11-13,Qualcomm receives U.S. license to sell 4G chips to Huawei,"Qualcomm Inc on Friday said it had received a license from the U.S. government to sell ""some 4G products"" to Huawei Technologies Co Ltd."
337233,2020-11-11,Dish enlists Qualcomm as partner to build out 5G network,"U.S. satellite TV provider Dish Network has signed up Qualcomm as its latest partner in efforts to build its 5G network using open and cloud-based platforms by 2023, it said on Wednesday."
324115,2020-11-04,"Qualcomm forecasts strong first quarter as Apple, others ramp up 5G phones","Qualcomm Inc <QCOM.O> forecast fiscal first-quarter revenue above Wall Street estimates on Wednesday as it predicted sales of 5G smart phones would balloon to more than half a billion units next year, powered in part by new Apple Inc <AAPL.O> iPhone 12 models."
226000,2020-10-29,U.S. antitrust regulator loses bid to revive Qualcomm case,"A U.S. appeals court on Wednesday handed a victory to Qualcomm Inc <QCOM.O>, declining to reconsider an August decision that dismissed the U.S. Federal Trade Commission's antitrust case against the chip designer."
226433,2020-10-20,Qualcomm jumps into 5G infrastructure market with base station chips,"Qualcomm Inc on Tuesday said it will produce chips for 5G telecommunications networking gear, marking the first entry by a major American technology company into a market dominated by European and Chinese firms."
227633,2020-09-25,U.S. FTC moves for rehearing of Qualcomm antitrust defeat,The U.S. Federal Trade Commission on Friday filed a motion to rehear an antitrust lawsuit it lost on appeal against chip firm Qualcomm Inc.
229013,2020-09-15,Qualcomm ramps up 5G smartphone and laptop bets,Qualcomm Inc is ramping up its effort to put 5G mobile phones within reach of billions of people and backing new connected laptops aimed at the growing number of people working at home due to the COVID-19 pandemic.
229367,2020-08-27,Auto tech firm Veoneer teams up with Qualcomm on driver software,"Veoneer <VNE.N> <VNEsdb.ST> will cooperate with Qualcomm Technologies <QCOM.O> on developing a software and chip platform for driver-assistance systems, the auto technology firm said on Thursday, sending its shares sharply higher."
274517,2020-08-27,"Veoneer announces tie-up with Qualcomm, shares jump 15%","Veoneer will cooperate with Qualcomm Technologies on software for its driver assistance systems, the auto technology firm said on Thursday, sending its shares sharply higher."
229553,2020-08-24,"Tesla, automakers urge FTC to seek appeal after defeat in Qualcomm case","A group of tech companies and automakers, including Tesla Inc <TSLA.O>, Ford Motor Co <F.N>, Honda Motor Co Ltd <7267.T> and Daimler AG <DAIGn.DE>, on Monday urged the U.S. Federal Trade Commission to seek an appeal after its loss in a case against chip supplier Qualcomm..."
230148,2020-08-11,U.S. appeals court reverses antitrust ruling against Qualcomm,A U.S. appeals court on Tuesday reversed a lower court ruling against chip supplier Qualcomm Inc in an antitrust lawsuit brought by the Federal Trade Commission.
230265,2020-08-08,Qualcomm lobbies U.S. to sell chips for Huawei 5G phones: WSJ,"Chipmaker Qualcomm Inc is lobbying the U.S. government to revoke restrictions on sale of components to Huawei Technologies Co [HWT.UL], after the Chinese company was blacklisted by the United States, The Wall Street Journal reported on Saturday."
230835,2020-07-29,"Qualcomm forecasts sales above estimates, settles dispute with Huawei","Qualcomm Inc <QCOM.O> on Wednesday forecast fourth-quarter revenue largely above Wall Street expectations, powered by sales of its chips used in 5G devices and reaching a settlement with Huawei Technologies Co Ltd [HWT.UL]."
433401,2020-07-12,Reliance's digital unit wins Qualcomm backing in boost to 5G plans,India's Reliance Industries said on Sunday Qualcomm Inc's investment arm will buy a 0.15% stake in its digital unit Jio Platforms for 7.3 billion rupees ($97.1 million).
433399,2020-07-12,Reliance's digital unit wins Qualcomm backing in boost to 5G plans,India's Reliance Industries said on Sunday Qualcomm Inc's investment arm will buy a 0.15% stake in its digital unit Jio Platforms for 7.3 billion rupees ($97.1 million).
433400,2020-07-12,Reliance's digital unit wins Qualcomm backing in boost to 5G plans,India's Reliance Industries said on Sunday Qualcomm Inc's investment arm will buy a 0.15% stake in its digital unit Jio Platforms for 7.3 billion rupees ($97.1 million).
233253,2020-06-17,"Qualcomm aims to woo robotics developers with new chips, tools","Building robots and drones is messy: Developers must pull together sensors to be the eyes and ears, chips for the brains and motors to make the device move, tying them all together with several kinds of software."
235366,2020-04-29,Qualcomm forecasts upbeat revenue as 5G demand mitigates virus impact,"Qualcomm Inc <QCOM.O> on Wednesday forecast current-quarter revenue largely in line with expectations as it signed more contracts for 5G phones, which use higher-priced chips, at a time when the COVID-19 pandemic has disrupted production channels and led to a fall in demand..."
462287,2020-04-29,"Qualcomm second-quarter revenue beats estimates, shares rise",Qualcomm Inc on Wednesday beat Wall Street estimates for quarterly revenue and forecast current-quarter sales largely in line with expectations even though several other chipmakers had flagged concerns of a significant hit from the coronavirus outbreak.
462286,2020-04-29,"Qualcomm second-quarter revenue beats estimates, shares rise",Qualcomm Inc on Wednesday beat Wall Street estimates for quarterly revenue and forecast current-quarter sales largely in line with expectations even though several other chipmakers had flagged concerns of a significant hit from the coronavirus outbreak.
462285,2020-04-29,"Qualcomm second-quarter revenue beats estimates, shares rise",Qualcomm Inc on Wednesday beat Wall Street estimates for quarterly revenue and forecast current-quarter sales largely in line with expectations even though several other chipmakers had flagged concerns of a significant hit from the coronavirus outbreak.
238623,2020-03-11,"BlackRock says voted against Qualcomm executive pay, director","Top fund manager BlackRock Inc <BLK.N> said on Wednesday it cast an advisory vote against the pay of executives at chipmaker Qualcomm Inc, <QCOM.O>, and against a compensation committee member, citing a concern that a one-time stock award was ""not aligned"" with shareholder..."
239912,2020-02-18,Exclusive: Samsung wins 5-nanometer modem chip contract from Qualcomm - sources,"Samsung Electronics Co Ltd's <005930.KS> semiconductor manufacturing division has won a contract to make new Qualcomm Inc <QCOM.O> 5G chips using its most advanced chip-making technology, two sources familiar with the matter said, boosting the Korean firm's efforts to gain..."
240051,2020-02-13,FTC antitrust victory on Qualcomm questioned by appeals court,The U.S. government's antitrust victory over chip supplier Qualcomm Inc drew tough questions for the Federal Trade Commision from a panel of three appellate judges in San Francisco on Thursday.
244993,2020-02-05,EU investigates Qualcomm over radio-frequency chips,"Qualcomm Inc on Wednesday detailed the first significant sales gains from a new category of chip it is selling to mobile phone makers, but also disclosed that an antitrust investigation has started around those chips."
239186,2020-02-05,Qualcomm says China virus threatens phone industry disruption,(This February 5 story corrects number of 5G license agreements in paragraph 16)
241706,2020-01-06,"Qualcomm launches autonomous driving computer, aiming to hit roads by 2023",Qualcomm Inc <QCOM.O> on Monday announced a computing system for autonomous vehicles designed to handle everything from lane controls to full self-driving that it aims to have on the road by 2023.
53483,2018-07-19,RPT-UPDATE 1-EU regulators boost Qualcomm pricing case as Trump raps Google fine,* Company can face fines up to 10 pct of global turnover if guilty
123670,2018-07-19,Qualcomm disappointed with continuing EU probe into pricing case,U.S. chipmaker Qualcomm <QCOM.O> on Thursday expressed disappointment with EU antitrust regulators' decision to continue an investigation in a case where it has been accused of charging below cost prices to stymy British phone software maker Icera.
115971,2018-06-29,Qualcomm extends NXP tender offer yet again,U.S. chipmaker Qualcomm Inc <QCOM.O> on Friday extended the tender offer for its proposed $44 billion deal to buy NXP Semiconductors NV <NXPI.O> for the 29th time as it awaits clearance from the Chinese government.
98355,2018-06-15,"Apple, Qualcomm battle over possible ban on some U.S. iPhone imports","The staff of the U.S. International Trade Commission on Friday recommended that a trade judge find that Apple Inc <AAPL.O> infringed at least one of Qualcomm Inc's <QCOM.O> patents, a move that could lead to blocking the import of some iPhones."
115974,2018-06-14,Qualcomm-NXP deal still waiting for China nod: sources,"China is yet to approve U.S. chipmaker Qualcomm Inc's <QCOM.O> proposed $44 billion acquisition of NXP Semiconductors <NXPI.O>, three people close to the talks said, dismissing an earlier media report that said Beijing had already greenlit the deal."
169631,2018-06-13,"Qualcomm will not exit data center business, chip chief says","Qualcomm Inc has no plans to abandon its efforts to create processors for data centers, the company's president, who oversees the chip division, said."
